1610356020, 2021-01-11, 17.5
1610356080, 2021-01-11, 17.5
1610356140, 2021-01-11, 17.5
1610356200, 2021-01-11, 17.5
1610356260, 2021-01-11, 17.5
1610356320, 2021-01-11, 17.5
1610356380, 2021-01-11, 17.5
1610356440, 2021-01-11, 17.5
1610356500, 2021-01-11, 17.5
1610356560, 2021-01-11, 17.5
1610356620, 2021-01-11, 17.5
1610356680, 2021-01-11, 17.5
1610356740, 2021-01-11, 17.5
1610356800, 2021-01-11, 17.5
1610356860, 2021-01-11, 17.5
1610356920, 2021-01-11, 17.5
1610356980, 2021-01-11, 17.5
1610357040, 2021-01-11, 17.25
1610357100, 2021-01-11, 17.25
1610357160, 2021-01-11, 17.25
1610357220, 2021-01-11, 17.25
1610357280, 2021-01-11, 17.25
1610357340, 2021-01-11, 17.25
1610357400, 2021-01-11, 17.25
1610357460, 2021-01-11, 17.25
1610357520, 2021-01-11, 17.1
1610357580, 2021-01-11, 17.23
1610357640, 2021-01-11, 17.23
1610357700, 2021-01-11, 17.23
1610357760, 2021-01-11, 17.23
1610357820, 2021-01-11, 17.23
1610357880, 2021-01-11, 17.23
1610357940, 2021-01-11, 17.23
1610358000, 2021-01-11, 17.23
1610358060, 2021-01-11, 17.23
1610358120, 2021-01-11, 17.23
1610358180, 2021-01-11, 17.23
1610358240, 2021-01-11, 17.23
1610358300, 2021-01-11, 17.23
1610358360, 2021-01-11, 17.23
1610358420, 2021-01-11, 17.23
1610358480, 2021-01-11, 17.23
1610358540, 2021-01-11, 17.23
1610358600, 2021-01-11, 17.13
1610358660, 2021-01-11, 17.13
1610358720, 2021-01-11, 17.13
1610358780, 2021-01-11, 17.13
1610358840, 2021-01-11, 17.13
1610358900, 2021-01-11, 17.13
1610358960, 2021-01-11, 17.13
1610359020, 2021-01-11, 17.13
1610359080, 2021-01-11, 17.13
1610359140, 2021-01-11, 17.13
1610359200, 2021-01-11, 17.13
1610359260, 2021-01-11, 17.13
1610359320, 2021-01-11, 17.13
1610359380, 2021-01-11, 17.13
1610359440, 2021-01-11, 17.13
1610359500, 2021-01-11, 17.13
1610359560, 2021-01-11, 17.13
1610359620, 2021-01-11, 17.13
1610359680, 2021-01-11, 17.13
1610359740, 2021-01-11, 17.13
1610359800, 2021-01-11, 17.13
1610359860, 2021-01-11, 17.13
1610359920, 2021-01-11, 17.13
1610359980, 2021-01-11, 17.13
1610360040, 2021-01-11, 17.13
1610360100, 2021-01-11, 17.13
1610360160, 2021-01-11, 17.13
1610360220, 2021-01-11, 17.13
1610360280, 2021-01-11, 17.13
1610360340, 2021-01-11, 17.13
1610360400, 2021-01-11, 17.13
1610360460, 2021-01-11, 17.13
1610360520, 2021-01-11, 17.13
1610360580, 2021-01-11, 17.13
1610360640, 2021-01-11, 17.13
1610360700, 2021-01-11, 17.12
1610360760, 2021-01-11, 17.12
1610360820, 2021-01-11, 17.12
1610360880, 2021-01-11, 17.12
1610360940, 2021-01-11, 17.12
1610361000, 2021-01-11, 17.12
1610361060, 2021-01-11, 17.12
1610361120, 2021-01-11, 17.12
1610361180, 2021-01-11, 17.12
1610361240, 2021-01-11, 17.12
1610361300, 2021-01-11, 17.12
1610361360, 2021-01-11, 17.12
1610361420, 2021-01-11, 17.12
1610361480, 2021-01-11, 17.12
1610361540, 2021-01-11, 17.12
1610361600, 2021-01-11, 17.12
1610361660, 2021-01-11, 17.12
1610361720, 2021-01-11, 17.12
1610361780, 2021-01-11, 17.12
1610361840, 2021-01-11, 17.12
1610361900, 2021-01-11, 17.12
