,Unnamed: 0,user,timestamp,txt,sentiment,link,included symbols,BTC_returns,DOGE_returns,TSLA_returns,GOOG_returns,AAPL_returns,GME_returns,SPY_returns
436,518,elonmusk,1619497074,@heydave7 Seems quite likely at least based on revenue in 2022 &amp; possibly total units in 2023,0.0,https://twitter.com/elonmusk/status/1386821871199571968,[],1011.36328,0.001514,-6.88,6.2,0.11,-2.55,0.32
437,519,elonmusk,1619497908,@kchangnyt Can’t get it up (to orbit) lol,0.4215,https://twitter.com/elonmusk/status/1386825367948644352,[],1011.36328,0.001514,-6.88,6.2,0.11,-2.55,0.32
438,520,elonmusk,1619500419,@jeff_foust True 🤣🤣,0.4215,https://twitter.com/elonmusk/status/1386835900169129984,[],1011.36328,0.001514,-6.88,6.2,0.11,-2.55,0.32
439,521,elonmusk,1619500500,"Starship SN15 static fire completed, preparing for flight later this week",-0.34,https://twitter.com/elonmusk/status/1386836238771105793,[],1011.36328,0.001514,-6.88,6.2,0.11,-2.55,0.32
440,522,elonmusk,1619501840,@kchangnyt https://t.co/eLvYOnn6zT,0.0,https://twitter.com/elonmusk/status/1386841861323698177,[],1011.36328,0.001514,-6.88,6.2,0.11,-2.55,0.32
441,525,elonmusk,1619573088,"@garyblack00 @CGrantWSJ @WSJ I find it more helpful to read/follow individual journalists, rather than publications… https://t.co/zDRXthEyDc",0.4754,https://twitter.com/elonmusk/status/1387140695387951105,[],-208.41406,0.051494,-0.58,7.56,-0.09,-1.12,-0.12
442,526,elonmusk,1619573141,@PPathole Yup,0.0,https://twitter.com/elonmusk/status/1387140919145766912,[],-208.41406,0.051494,-0.58,7.56,-0.09,-1.12,-0.12
443,528,elonmusk,1619577259,@DocumentingBTC Yes,0.4019,https://twitter.com/elonmusk/status/1387158189985173505,['bitcoin'],-208.41406,0.051494,-0.58,7.56,-0.09,-1.12,-0.12
444,529,elonmusk,1619580749,"@garyblack00 Other companies spend money on advertising &amp; manipulating public opinion, Tesla focuses on the product. 

I trust the people.",0.2023,https://twitter.com/elonmusk/status/1387172830094233601,['tesla'],-208.41406,0.051494,-0.58,7.56,-0.09,-1.12,-0.12
445,530,elonmusk,1619581543,"@thesheetztweetz FCC is fair &amp; sensible. NHTSA &amp; FAA too. 99.9% of the time, I agree with regulators! 

On rare occ… https://t.co/w8mxrjXh3p",0.6239,https://twitter.com/elonmusk/status/1387176157737541641,[],-208.41406,0.051494,-0.58,7.56,-0.09,-1.12,-0.12
446,531,elonmusk,1619582486,"@leastImAlive @thesheetztweetz They have an important role to play in protecting the public from getting swindled,… https://t.co/DJ2SUlliJZ",0.4939,https://twitter.com/elonmusk/status/1387180114836967427,[],-208.41406,0.051494,-0.58,7.56,-0.09,-1.12,-0.12
447,532,elonmusk,1619598343,@Erdayastronaut @Twisi80 Testing header tanks. All good so far.,0.4404,https://twitter.com/elonmusk/status/1387246623340732421,[],-1269.59375,-0.018513,-0.3,0.0,0.0,0.0,0.0
448,533,elonmusk,1619603061,"@wapodavenport Romeo + Juliet, fish tank scene",0.0,https://twitter.com/elonmusk/status/1387266412683702274,[],-1269.59375,-0.018513,0.0,0.0,0.0,0.0,0.0
449,534,elonmusk,1619603619,"@wapodavenport Did my heart love till now? forswear it, sight!
For I ne'er saw true beauty till this night.",0.902,https://twitter.com/elonmusk/status/1387268753369583616,[],-1269.59375,-0.018513,0.17,0.0,0.0,0.0,0.0
450,535,elonmusk,1619608847,"The Dogefather
SNL May 8",0.0,https://twitter.com/elonmusk/status/1387290679794089986,['doge'],-1269.59375,-0.018513,-0.39,0.0,-0.02,0.0,0.01
451,536,elonmusk,1619608901,@muratpak 🔥,0.0,https://twitter.com/elonmusk/status/1387290907108679680,[],-1269.59375,-0.018513,0.42,0.0,0.01,0.0,0.01
452,537,elonmusk,1619613213,@AstroJordy @wapodavenport 0% so far,0.0,https://twitter.com/elonmusk/status/1387308991743672322,[],-1269.59375,-0.018513,-0.25,0.0,0.01,0.0,0.0
453,538,elonmusk,1619617417,"♥️
https://t.co/juLuKlymEX",0.0,https://twitter.com/elonmusk/status/1387326627160408067,[],-1269.59375,-0.018513,0.5,2.96,0.04,-0.71,0.04
454,539,elonmusk,1619617903,@RiusJulien https://t.co/paTKsQjNp8,0.0,https://twitter.com/elonmusk/status/1387328662073188353,[],-1269.59375,-0.018513,0.32,3.82,-0.06,-0.32,0.01
455,540,elonmusk,1619618062,@RationalEtienne @Erdayastronaut @Twisi80 Starship is literally more pointy because of that movie haha,0.4588,https://twitter.com/elonmusk/status/1387329332541104131,[],-1269.59375,-0.018513,1.24,-0.54,0.08,-0.71,0.04
456,543,elonmusk,1619657349,@collision @SpaceX Cool! 🇮🇪,0.3802,https://twitter.com/elonmusk/status/1387494112904060933,[],-1269.59375,-0.018513,7.02,6.79,0.72,-1.05,1.44
457,545,elonmusk,1619664405,"@skorusARK Best-selling by revenue in 2022, possibly by unit volume in 2023",0.0,https://twitter.com/elonmusk/status/1387523708458254337,[],-1269.59375,-0.018513,7.02,6.79,0.72,-1.05,1.44
458,546,elonmusk,1619664538,@OwenSparks_ @nbcsnl @MileyCyrus Might be something there haha,0.4588,https://twitter.com/elonmusk/status/1387524266191687685,[],-1269.59375,-0.018513,7.02,6.79,0.72,-1.05,1.44
459,547,elonmusk,1619664607,@WR4NYGov @garyblack00 @Tesla @WholeMarsBlog 🤣🤣 exactly,0.0,https://twitter.com/elonmusk/status/1387524555409924102,['tesla'],-1269.59375,-0.018513,7.02,6.79,0.72,-1.05,1.44
460,548,elonmusk,1619664933,"@squawksquare Sorry 🤣🤣 
https://t.co/v98BnxPXg6",-0.0772,https://twitter.com/elonmusk/status/1387525922463666179,[],-1269.59375,-0.018513,7.02,6.79,0.72,-1.05,1.44
461,549,elonmusk,1619666573,@heydave7 Yes,0.4019,https://twitter.com/elonmusk/status/1387532802116173825,[],-1269.59375,-0.018513,7.02,6.79,0.72,-1.05,1.44
462,550,elonmusk,1619672254,@TeslaNY @Tesla Good technical analysis,0.4404,https://twitter.com/elonmusk/status/1387556627298070531,['tesla'],-1269.59375,-0.018513,7.02,6.79,0.72,-1.05,1.44
463,551,elonmusk,1619672715,@teslaownersSV @TeslaNY @Tesla Probably two weeks,0.0,https://twitter.com/elonmusk/status/1387558563208368131,['tesla'],-1269.59375,-0.018513,7.02,6.79,0.72,-1.05,1.44
464,553,elonmusk,1619676124,@teslaownersSV @TeslaNY @Tesla Gating factor is achieving &amp; proving higher safety with pure vision than with vision… https://t.co/TW7MpE8Ayi,0.5859,https://twitter.com/elonmusk/status/1387572858768007179,['tesla'],4195.0664,0.032392,7.02,6.79,0.72,-1.05,1.44
465,554,elonmusk,1619676280,@tobyliiiiiiiiii @teslaownersSV @TeslaNY @Tesla Probably a few months. There are many subtle differences between US &amp; Canada driving.,0.0,https://twitter.com/elonmusk/status/1387573516040609796,['tesla'],4195.0664,0.032392,7.02,6.79,0.72,-1.05,1.44
466,555,elonmusk,1619676326,@tobyliiiiiiiiii @teslaownersSV @TeslaNY @Tesla And hopefully EU this summer,0.4019,https://twitter.com/elonmusk/status/1387573708483710978,['tesla'],4195.0664,0.032392,7.02,6.79,0.72,-1.05,1.44
467,556,elonmusk,1619676471,"@jgrano305 @tobyliiiiiiiiii @teslaownersSV @TeslaNY @Tesla Hopefully, later this year for several more states. Insu… https://t.co/KZHBd43bxA",0.4019,https://twitter.com/elonmusk/status/1387574315969880068,['tesla'],4195.0664,0.032392,7.02,6.79,0.72,-1.05,1.44
468,560,elonmusk,1619686675,"RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this booster’s seventh launch and lan…",0.0,https://twitter.com/elonmusk/status/1387617112898908162,[],4195.0664,0.032392,0.0,6.79,-0.01,0.0,0.0
469,563,elonmusk,1619750322,@danheld 🤣🤣,0.0,https://twitter.com/elonmusk/status/1387884069220982784,[],4195.0664,0.032392,2.03,-12.44,0.63,-1.01,0.15
470,564,elonmusk,1619752247,@adamcarter @teslaownersSV @TeslaNY @Tesla True. Anyone paying attention to the rate of improvement will realize th… https://t.co/ynff0srf9A,0.7003,https://twitter.com/elonmusk/status/1387892143792984065,['tesla'],4195.0664,0.032392,2.03,-12.44,0.63,-1.01,0.15
471,565,elonmusk,1619752430,@WhatsupFranks @danheld I swear Canada FSD beta will be as soon as humanly possible!,-0.126,https://twitter.com/elonmusk/status/1387892910960615428,[],4195.0664,0.032392,2.03,-12.44,0.63,-1.01,0.15
472,566,elonmusk,1619752616,@teslaownersSV FSD display V9.0 will show actual probability distribution of objects – true mind’s eye of the neural net. This is so cool!,0.7255,https://twitter.com/elonmusk/status/1387893690354515970,['tesla'],4195.0664,0.032392,2.03,-12.44,0.63,-1.01,0.15
473,567,elonmusk,1619752757,@teslaownersSV Was using this in my car last night,0.0,https://twitter.com/elonmusk/status/1387894284041527297,['tesla'],4195.0664,0.032392,2.03,-12.44,0.63,-1.01,0.15
474,568,elonmusk,1619753429,@WholeMarsBlog Exactly!,0.0,https://twitter.com/elonmusk/status/1387897099983990793,[],4195.0664,0.032392,2.03,-12.44,0.63,-1.01,0.15
475,569,elonmusk,1619754359,"A major part of real-world AI has to be solved to make unsupervised, generalized full self-driving work, as the ent… https://t.co/eRFEqUqjV0",0.2732,https://twitter.com/elonmusk/status/1387901003664699392,[],4195.0664,0.032392,2.03,-12.44,0.63,-1.01,0.15
476,570,elonmusk,1619754359,"A major part of real-world AI has to be solved to make unsupervised, generalized full self-driving work, as the ent… https://t.co/eRFEqUqjV0",0.2732,https://twitter.com/elonmusk/status/1387901003664699392,[],4195.0664,0.032392,2.03,-12.44,0.63,-1.01,0.15
