timestamp,date,close,change,p_change
1613468820, 2021-02-16,816.78,-0.22,-0.000269278
1613468880, 2021-02-16,816.94,0.16,0.000195891
1613468940, 2021-02-16,816.94,0,0
1613469000, 2021-02-16,816.94,0,0
1613469060, 2021-02-16,816.94,0,0
1613469120, 2021-02-16,816.94,0,0
1613469180, 2021-02-16,816.94,0,0
1613469240, 2021-02-16,816.9,-0.04,-4.89632E-05
1613469300, 2021-02-16,816.9,0,0
1613469360, 2021-02-16,816.4,-0.5,-0.00061207
1613469420, 2021-02-16,816.2,-0.2,-0.000244978
1613469480, 2021-02-16,816.2,0,0
1613469540, 2021-02-16,815.5,-0.7,-0.000857633
1613469600, 2021-02-16,814.11,-1.39,-0.001704476
1613469660, 2021-02-16,814.11,0,0
1613469720, 2021-02-16,814.65,0.54,0.000663301
1613469780, 2021-02-16,814.72,0.07,8.59265E-05
1613469840, 2021-02-16,814.72,0,0
1613469900, 2021-02-16,814.11,-0.61,-0.000748723
1613469960, 2021-02-16,814.3,0.19,0.000233384
1613470020, 2021-02-16,814.61,0.31,0.000380695
1613470080, 2021-02-16,814.61,0,0
1613470140, 2021-02-16,814.61,0,0
1613470200, 2021-02-16,814.61,0,0
1613470260, 2021-02-16,814.31,-0.3,-0.000368274
1613470320, 2021-02-16,814.31,0,0
1613470380, 2021-02-16,814.31,0,0
1613470440, 2021-02-16,815.2,0.89,0.00109295
1613470500, 2021-02-16,815.5,0.3,0.000368008
1613470560, 2021-02-16,815.5,0,0
1613470620, 2021-02-16,815.7,0.2,0.000245248
1613470680, 2021-02-16,815.7,0,0
1613470740, 2021-02-16,815.7,0,0
1613470800, 2021-02-16,815.7,0,0
1613470860, 2021-02-16,815.7,0,0
1613470920, 2021-02-16,815.7,0,0
1613470980, 2021-02-16,815.7,0,0
1613471040, 2021-02-16,815.7,0,0
1613471100, 2021-02-16,815.7,0,0
1613471160, 2021-02-16,815.7,0,0
1613471220, 2021-02-16,815.7,0,0
1613471280, 2021-02-16,815.7,0,0
1613471340, 2021-02-16,815.7,0,0
1613471400, 2021-02-16,815.7,0,0
1613471460, 2021-02-16,815.7,0,0
1613471520, 2021-02-16,815.7,0,0
1613471580, 2021-02-16,815.7,0,0
1613471640, 2021-02-16,814.7,-1,-0.001225941
1613471700, 2021-02-16,814.7,0,0
1613471760, 2021-02-16,814.7,0,0
1613471820, 2021-02-16,814.7,0,0
1613471880, 2021-02-16,814.7,0,0
1613471940, 2021-02-16,814.7,0,0
1613472000, 2021-02-16,814.7,0,0
1613472060, 2021-02-16,814.7,0,0
1613472120, 2021-02-16,814.7,0,0
1613472180, 2021-02-16,814.7,0,0
1613472240, 2021-02-16,814.7,0,0
1613472300, 2021-02-16,814.7,0,0
1613472360, 2021-02-16,814.7,0,0
1613472420, 2021-02-16,814.7,0,0
1613472480, 2021-02-16,814.7,0,0
1613472540, 2021-02-16,815,0.3,0.000368234
1613472600, 2021-02-16,815,0,0
1613472660, 2021-02-16,815,0,0
1613472720, 2021-02-16,815,0,0
1613472780, 2021-02-16,815,0,0
1613472840, 2021-02-16,815,0,0
1613472900, 2021-02-16,815,0,0
1613472960, 2021-02-16,815,0,0
1613473020, 2021-02-16,816,1,0.001226994
1613473080, 2021-02-16,816,0,0
1613473140, 2021-02-16,816,0,0
1613473200, 2021-02-16,816,0,0
1613473260, 2021-02-16,817,1,0.00122549
1613473320, 2021-02-16,817,0,0
1613473380, 2021-02-16,817,0,0
1613473440, 2021-02-16,817,0,0
1613473500, 2021-02-16,818,1,0.00122399
1613473560, 2021-02-16,818,0,0
1613473620, 2021-02-16,818,0,0
1613473680, 2021-02-16,818,0,0
1613473740, 2021-02-16,818,0,0
1613473800, 2021-02-16,818,0,0
1613473860, 2021-02-16,818,0,0
1613473920, 2021-02-16,818,0,0
1613473980, 2021-02-16,818,0,0
1613474040, 2021-02-16,818,0,0
1613474100, 2021-02-16,818,0,0
1613474160, 2021-02-16,818,0,0
1613474220, 2021-02-16,818,0,0
1613474280, 2021-02-16,818,0,0
1613474340, 2021-02-16,818,0,0
1613474400, 2021-02-16,818,0,0
1613474460, 2021-02-16,818,0,0
1613474520, 2021-02-16,818,0,0
1613474580, 2021-02-16,818,0,0
1613474640, 2021-02-16,818,0,0
1613474700, 2021-02-16,818,0,0
1613474760, 2021-02-16,818,0,0
1613474820, 2021-02-16,818.8,0.8,0.000977995
1613474880, 2021-02-16,818.8,0,0
1613474940, 2021-02-16,818.8,0,0
1613475000, 2021-02-16,818.8,0,0
1613475060, 2021-02-16,818.8,0,0
1613475120, 2021-02-16,818.8,0,0
1613475180, 2021-02-16,818.8,0,0
1613475240, 2021-02-16,818.8,0,0
1613475300, 2021-02-16,818.8,0,0
1613475360, 2021-02-16,818.8,0,0
1613475420, 2021-02-16,818.8,0,0
1613475480, 2021-02-16,818.8,0,0
1613475540, 2021-02-16,818.8,0,0
1613475600, 2021-02-16,818.8,0,0
1613475660, 2021-02-16,818.8,0,0
1613475720, 2021-02-16,818.8,0,0
1613475780, 2021-02-16,818.8,0,0
1613475840, 2021-02-16,818.8,0,0
1613475900, 2021-02-16,818.8,0,0
1613475960, 2021-02-16,818.8,0,0
1613476020, 2021-02-16,819.5,0.7,0.00085491
1613476080, 2021-02-16,819.5,0,0
1613476140, 2021-02-16,819.5,0,0
1613476200, 2021-02-16,819.5,0,0
1613476260, 2021-02-16,819.89,0.39,0.0004759
1613476320, 2021-02-16,819.89,0,0
1613476380, 2021-02-16,819.89,0,0
1613476440, 2021-02-16,819.89,0,0
1613476500, 2021-02-16,819.89,0,0
1613476560, 2021-02-16,819.89,0,0
1613476620, 2021-02-16,819.89,0,0
1613476680, 2021-02-16,819.89,0,0
1613476740, 2021-02-16,819.89,0,0
1613476800, 2021-02-16,820.99,1.1,0.001341643
1613476860, 2021-02-16,819.26,-1.73,-0.002107212
1613476920, 2021-02-16,819.89,0.63,0.000768987
1613476980, 2021-02-16,819.89,0,0
1613477040, 2021-02-16,819,-0.89,-0.001085511
1613477100, 2021-02-16,819,0,0
1613477160, 2021-02-16,819.45,0.45,0.000549451
1613477220, 2021-02-16,819.5,0.05,6.10165E-05
1613477280, 2021-02-16,819.9,0.4,0.000488103
1613477340, 2021-02-16,821.72,1.82,0.002219783
1613477400, 2021-02-16,822.08,0.36,0.000438105
1613477460, 2021-02-16,823,0.92,0.001119112
1613477520, 2021-02-16,824.99,1.99,0.002417983
1613477580, 2021-02-16,825,0.01,1.21214E-05
1613477640, 2021-02-16,825,0,0
1613477700, 2021-02-16,824.28,-0.72,-0.000872727
1613477760, 2021-02-16,823,-1.28,-0.00155287
1613477820, 2021-02-16,823.16,0.16,0.000194411
1613477880, 2021-02-16,823.16,0,0
1613477940, 2021-02-16,822.2,-0.96,-0.001166237
1613478000, 2021-02-16,823.5,1.3,0.001581124
1613478060, 2021-02-16,824,0.5,0.000607165
1613478120, 2021-02-16,824.5,0.5,0.000606796
1613478180, 2021-02-16,824.3,-0.2,-0.000242571
1613478240, 2021-02-16,823.21,-1.09,-0.001322334
1613478300, 2021-02-16,823.21,0,0
1613478360, 2021-02-16,823.21,0,0
1613478420, 2021-02-16,823,-0.21,-0.000255099
1613478480, 2021-02-16,823.42,0.42,0.000510328
1613478540, 2021-02-16,823.39,-0.03,-3.64334E-05
1613478600, 2021-02-16,823.4,0.01,1.21449E-05
1613478660, 2021-02-16,823,-0.4,-0.000485791
1613478720, 2021-02-16,823.21,0.21,0.000255164
1613478780, 2021-02-16,823.04,-0.17,-0.000206509
1613478840, 2021-02-16,822.5,-0.54,-0.000656104
1613478900, 2021-02-16,822.15,-0.35,-0.000425532
1613478960, 2021-02-16,821.7,-0.45,-0.000547345
1613479020, 2021-02-16,821.52,-0.18,-0.000219058
1613479080, 2021-02-16,822,0.48,0.000584283
1613479140, 2021-02-16,823,1,0.001216545
1613479200, 2021-02-16,822.19,-0.81,-0.000984204
1613479260, 2021-02-16,822.19,0,0
1613479320, 2021-02-16,822.3,0.11,0.000133789
1613479380, 2021-02-16,822.3,0,0
1613479440, 2021-02-16,822.1,-0.2,-0.00024322
1613479500, 2021-02-16,822.05,-0.05,-6.08199E-05
1613479560, 2021-02-16,822,-0.05,-6.08236E-05
1613479620, 2021-02-16,822.34,0.34,0.000413625
1613479680, 2021-02-16,821.89,-0.45,-0.000547219
1613479740, 2021-02-16,821.89,0,0
1613479800, 2021-02-16,821.3,-0.59,-0.000717858
1613479860, 2021-02-16,821.3,0,0
1613479920, 2021-02-16,821.15,-0.15,-0.000182637
1613479980, 2021-02-16,821.1,-0.05,-6.08902E-05
1613480040, 2021-02-16,821,-0.1,-0.000121788
1613480100, 2021-02-16,820.67,-0.33,-0.000401949
1613480160, 2021-02-16,820.9,0.23,0.000280259
1613480220, 2021-02-16,820.75,-0.15,-0.000182726
1613480280, 2021-02-16,820.5,-0.25,-0.000304599
1613480340, 2021-02-16,820.5,0,0
1613480400, 2021-02-16,820.3,-0.2,-0.000243754
1613480460, 2021-02-16,820.26,-0.04,-4.87626E-05
1613480520, 2021-02-16,820.26,0,0
1613480580, 2021-02-16,821,0.74,0.000902153
1613480640, 2021-02-16,821,0,0
1613480700, 2021-02-16,820.68,-0.32,-0.000389769
1613480760, 2021-02-16,820.88,0.2,0.0002437
1613480820, 2021-02-16,820.88,0,0
1613480880, 2021-02-16,820.89,0.01,1.2182E-05
1613480940, 2021-02-16,822,1.11,0.001352191
1613481000, 2021-02-16,822.5,0.5,0.000608273
1613481060, 2021-02-16,822.75,0.25,0.000303951
1613481120, 2021-02-16,823.25,0.5,0.000607718
1613481180, 2021-02-16,823.32,0.07,8.50288E-05
1613481240, 2021-02-16,822.61,-0.71,-0.000862362
1613481300, 2021-02-16,822.37,-0.24,-0.000291754
1613481360, 2021-02-16,822.69,0.32,0.000389119
1613481420, 2021-02-16,822.69,0,0
1613481480, 2021-02-16,822.3,-0.39,-0.000474055
1613481540, 2021-02-16,822.3,0,0
1613481600, 2021-02-16,822.02,-0.28,-0.000340508
1613481660, 2021-02-16,822,-0.02,-2.43303E-05
1613481720, 2021-02-16,822.5,0.5,0.000608273
1613481780, 2021-02-16,822.5,0,0
1613481840, 2021-02-16,822.32,-0.18,-0.000218845
1613481900, 2021-02-16,822.19,-0.13,-0.000158089
1613481960, 2021-02-16,822.32,0.13,0.000158114
1613482020, 2021-02-16,822.41,0.09,0.000109446
1613482080, 2021-02-16,822.2,-0.21,-0.000255347
1613482140, 2021-02-16,822.5,0.3,0.000364875
1613482200, 2021-02-16,824.5,2,0.002431611
1613482260, 2021-02-16,823.9,-0.6,-0.000727714
1613482320, 2021-02-16,823.9,0,0
1613482380, 2021-02-16,823.85,-0.05,-6.0687E-05
1613482440, 2021-02-16,823,-0.85,-0.001031741
1613482500, 2021-02-16,824.01,1.01,0.001227217
1613482560, 2021-02-16,824,-0.01,-1.21358E-05
1613482620, 2021-02-16,824,0,0
1613482680, 2021-02-16,823.55,-0.45,-0.000546117
1613482740, 2021-02-16,824,0.45,0.000546415
1613482800, 2021-02-16,823.55,-0.45,-0.000546117
1613482860, 2021-02-16,823.25,-0.3,-0.000364277
1613482920, 2021-02-16,823,-0.25,-0.000303674
1613482980, 2021-02-16,823,0,0
1613483040, 2021-02-16,823,0,0
1613483100, 2021-02-16,823.89,0.89,0.001081409
1613483160, 2021-02-16,823.75,-0.14,-0.000169926
1613483220, 2021-02-16,823.75,0,0
1613483280, 2021-02-16,823.39,-0.36,-0.000437026
1613483340, 2021-02-16,823.2,-0.19,-0.000230753
1613483400, 2021-02-16,823.2,0,0
1613483460, 2021-02-16,823.85,0.65,0.000789602
1613483520, 2021-02-16,823.3,-0.55,-0.000667597
1613483580, 2021-02-16,823.3,0,0
1613483640, 2021-02-16,823,-0.3,-0.000364387
1613483700, 2021-02-16,822.75,-0.25,-0.000303767
1613483760, 2021-02-16,822,-0.75,-0.000911577
1613483820, 2021-02-16,822,0,0
1613483880, 2021-02-16,822,0,0
1613483940, 2021-02-16,821.3,-0.7,-0.000851582
1613484000, 2021-02-16,820.6,-0.7,-0.000852307
1613484060, 2021-02-16,820.22,-0.38,-0.000463076
1613484120, 2021-02-16,820.4,0.18,0.000219453
1613484180, 2021-02-16,820.79,0.39,0.000475378
1613484240, 2021-02-16,820.63,-0.16,-0.000194934
1613484300, 2021-02-16,821,0.37,0.000450873
1613484360, 2021-02-16,820.76,-0.24,-0.000292326
1613484420, 2021-02-16,820.76,0,0
1613484480, 2021-02-16,820.42,-0.34,-0.00041425
1613484540, 2021-02-16,820.22,-0.2,-0.000243778
1613484600, 2021-02-16,820.75,0.53,0.000646168
1613484660, 2021-02-16,819.5,-1.25,-0.001522997
1613484720, 2021-02-16,819.5,0,0
1613484780, 2021-02-16,819.5,0,0
1613484840, 2021-02-16,819.12,-0.38,-0.000463697
1613484900, 2021-02-16,819.4,0.28,0.00034183
1613484960, 2021-02-16,819.15,-0.25,-0.000305101
1613485020, 2021-02-16,819.29,0.14,0.000170909
1613485080, 2021-02-16,819.27,-0.02,-2.44114E-05
1613485140, 2021-02-16,819.13,-0.14,-0.000170884
1613485200, 2021-02-16,818,-1.13,-0.001379512
1613485260, 2021-02-16,818,0,0
1613485320, 2021-02-16,817.75,-0.25,-0.000305623
1613485380, 2021-02-16,817.56,-0.19,-0.000232345
1613485440, 2021-02-16,818,0.44,0.000538187
1613485500, 2021-02-16,818.4,0.4,0.000488998
1613485560, 2021-02-16,819.76,1.36,0.001661779
1613485620, 2021-02-16,819.88,0.12,0.000146384
1613485680, 2021-02-16,818.21,-1.67,-0.002036883
1613485740, 2021-02-16,818.01,-0.2,-0.000244436
1613485800, 2021-02-16,818.06,0.05,6.11239E-05
1613485860, 2021-02-16,819.75,1.69,0.002065863
1613485920, 2021-02-16,816.93,-2.82,-0.003440073
1613485980, 2021-02-16,816.57,-0.36,-0.000440674
1613486040, 2021-02-16,816.32,-0.25,-0.000306159
1613486100, 2021-02-16,816.3,-0.02,-2.45002E-05
1613486160, 2021-02-16,816.17,-0.13,-0.000159255
1613486220, 2021-02-16,813.75,-2.42,-0.002965069
1613486280, 2021-02-16,811.66,-2.09,-0.002568356
1613486340, 2021-02-16,811.88,0.22,0.000271049
1613486400, 2021-02-16,809.27,-2.61,-0.003214761
1613486460, 2021-02-16,809.15,-0.12,-0.000148282
1613486520, 2021-02-16,810.39,1.24,0.001532472
1613486580, 2021-02-16,813.28,2.89,0.003566184
1613486640, 2021-02-16,813.84,0.56,0.00068857
1613486700, 2021-02-16,812.51,-1.33,-0.001634228
1613486760, 2021-02-16,813.02,0.51,0.000627685
1613486820, 2021-02-16,813.64,0.62,0.000762589
1613486880, 2021-02-16,814.03,0.39,0.000479327
1613486940, 2021-02-16,812.32,-1.71,-0.00210066
1613487000, 2021-02-16,812.21,-0.11,-0.000135415
1613487060, 2021-02-16,811.85,-0.36,-0.000443235
1613487120, 2021-02-16,812.2,0.35,0.000431114
1613487180, 2021-02-16,813.82,1.62,0.001994583
1613487240, 2021-02-16,813.41,-0.41,-0.000503797
1613487300, 2021-02-16,816.66,3.25,0.003995525
1613487360, 2021-02-16,815.88,-0.78,-0.00095511
1613487420, 2021-02-16,817.17,1.29,0.001581115
1613487480, 2021-02-16,817.03,-0.14,-0.000171323
1613487540, 2021-02-16,815.56,-1.47,-0.0017992
1613487600, 2021-02-16,814.87,-0.69,-0.000846044
1613487660, 2021-02-16,812.96,-1.91,-0.002343932
1613487720, 2021-02-16,813.65,0.69,0.00084875
1613487780, 2021-02-16,813.35,-0.3,-0.000368709
1613487840, 2021-02-16,814.49,1.14,0.001401611
1613487900, 2021-02-16,813.74,-0.75,-0.000920822
1613487960, 2021-02-16,812.24,-1.5,-0.001843341
1613488020, 2021-02-16,812.23,-0.01,-1.23116E-05
1613488080, 2021-02-16,812.01,-0.22,-0.000270859
1613488140, 2021-02-16,812.87,0.86,0.0010591
1613488200, 2021-02-16,813.65,0.78,0.000959563
1613488260, 2021-02-16,812.96,-0.69,-0.00084803
1613488320, 2021-02-16,812.22,-0.74,-0.000910254
1613488380, 2021-02-16,812.64,0.42,0.000517101
1613488440, 2021-02-16,812.82,0.18,0.0002215
1613488500, 2021-02-16,811.79,-1.03,-0.001267193
1613488560, 2021-02-16,810.62,-1.17,-0.001441259
1613488620, 2021-02-16,811.57,0.95,0.001171942
1613488680, 2021-02-16,812.41,0.84,0.001035031
1613488740, 2021-02-16,811.15,-1.26,-0.001550941
1613488800, 2021-02-16,811,-0.15,-0.000184923
1613488860, 2021-02-16,809.72,-1.28,-0.001578298
1613488920, 2021-02-16,810.05,0.33,0.000407548
1613488980, 2021-02-16,809.76,-0.29,-0.000358003
1613489040, 2021-02-16,809.66,-0.1,-0.000123493
1613489100, 2021-02-16,810.2,0.54,0.000666947
1613489160, 2021-02-16,810.97,0.77,0.000950383
1613489220, 2021-02-16,811.38,0.41,0.000505567
1613489280, 2021-02-16,811.2,-0.18,-0.000221844
1613489340, 2021-02-16,811.58,0.38,0.000468442
1613489400, 2021-02-16,810.98,-0.6,-0.000739299
1613489460, 2021-02-16,810.54,-0.44,-0.000542553
1613489520, 2021-02-16,810.65,0.11,0.000135712
1613489580, 2021-02-16,811.08,0.43,0.000530439
1613489640, 2021-02-16,810.25,-0.83,-0.001023327
1613489700, 2021-02-16,809.46,-0.79,-0.000975008
1613489760, 2021-02-16,808.82,-0.64,-0.000790651
1613489820, 2021-02-16,809.2,0.38,0.00046982
1613489880, 2021-02-16,808.34,-0.86,-0.001062778
1613489940, 2021-02-16,808.23,-0.11,-0.000136081
1613490000, 2021-02-16,808.26,0.03,3.71181E-05
1613490060, 2021-02-16,807.23,-1.03,-0.001274342
1613490120, 2021-02-16,807.63,0.4,0.000495522
1613490180, 2021-02-16,808.28,0.65,0.000804824
1613490240, 2021-02-16,808.09,-0.19,-0.000235067
1613490300, 2021-02-16,808,-0.09,-0.000111374
1613490360, 2021-02-16,807.62,-0.38,-0.000470297
1613490420, 2021-02-16,807.12,-0.5,-0.000619103
1613490480, 2021-02-16,806.52,-0.6,-0.000743384
1613490540, 2021-02-16,806.36,-0.16,-0.000198383
1613490600, 2021-02-16,806.2,-0.16,-0.000198423
1613490660, 2021-02-16,805.64,-0.56,-0.000694617
1613490720, 2021-02-16,805.66,0.02,2.4825E-05
1613490780, 2021-02-16,804.6,-1.06,-0.001315691
1613490840, 2021-02-16,805,0.4,0.000497141
1613490900, 2021-02-16,805.63,0.63,0.000782609
1613490960, 2021-02-16,805.83,0.2,0.000248253
1613491020, 2021-02-16,806.27,0.44,0.000546021
1613491080, 2021-02-16,806,-0.27,-0.000334875
1613491140, 2021-02-16,805.1,-0.9,-0.001116625
1613491200, 2021-02-16,803.95,-1.15,-0.001428394
1613491260, 2021-02-16,804.5,0.55,0.000684122
1613491320, 2021-02-16,805.35,0.85,0.001056557
1613491380, 2021-02-16,805.94,0.59,0.000732601
1613491440, 2021-02-16,805.26,-0.68,-0.000843735
1613491500, 2021-02-16,804.05,-1.21,-0.00150262
1613491560, 2021-02-16,802.83,-1.22,-0.001517319
1613491620, 2021-02-16,803.2,0.37,0.00046087
1613491680, 2021-02-16,801.95,-1.25,-0.001556275
1613491740, 2021-02-16,801.68,-0.27,-0.000336679
1613491800, 2021-02-16,802.11,0.43,0.000536374
1613491860, 2021-02-16,802.46,0.35,0.000436349
1613491920, 2021-02-16,802.02,-0.44,-0.000548314
1613491980, 2021-02-16,802.3,0.28,0.000349118
1613492040, 2021-02-16,802.74,0.44,0.000548423
1613492100, 2021-02-16,803.51,0.77,0.000959215
1613492160, 2021-02-16,802.18,-1.33,-0.001655238
1613492220, 2021-02-16,801.01,-1.17,-0.001458526
1613492280, 2021-02-16,799.05,-1.96,-0.002446911
1613492340, 2021-02-16,799.64,0.59,0.000738377
1613492400, 2021-02-16,800.23,0.59,0.000737832
1613492460, 2021-02-16,799.62,-0.61,-0.000762281
1613492520, 2021-02-16,799.38,-0.24,-0.000300143
1613492580, 2021-02-16,797.73,-1.65,-0.0020641
1613492640, 2021-02-16,797,-0.73,-0.000915097
1613492700, 2021-02-16,795.54,-1.46,-0.00183187
1613492760, 2021-02-16,795.56,0.02,2.51402E-05
1613492820, 2021-02-16,795.3,-0.26,-0.000326814
1613492880, 2021-02-16,796.41,1.11,0.0013957
1613492940, 2021-02-16,797.05,0.64,0.000803606
1613493000, 2021-02-16,795.75,-1.3,-0.001631014
1613493060, 2021-02-16,796.35,0.6,0.000754006
1613493120, 2021-02-16,795.94,-0.41,-0.000514849
1613493180, 2021-02-16,797.45,1.51,0.001897128
1613493240, 2021-02-16,799.03,1.58,0.001981315
1613493300, 2021-02-16,799.71,0.68,0.000851032
1613493360, 2021-02-16,800.77,1.06,0.00132548
1613493420, 2021-02-16,800.25,-0.52,-0.000649375
1613493480, 2021-02-16,800.18,-0.07,-8.74727E-05
1613493540, 2021-02-16,800.01,-0.17,-0.000212452
1613493600, 2021-02-16,800.68,0.67,0.00083749
1613493660, 2021-02-16,801.54,0.86,0.001074087
1613493720, 2021-02-16,800.51,-1.03,-0.001285026
1613493780, 2021-02-16,800.8,0.29,0.000362269
1613493840, 2021-02-16,800.28,-0.52,-0.000649351
1613493900, 2021-02-16,800.57,0.29,0.000362373
1613493960, 2021-02-16,799.09,-1.48,-0.001848683
1613494020, 2021-02-16,798.38,-0.71,-0.000888511
1613494080, 2021-02-16,799.04,0.66,0.000826674
1613494140, 2021-02-16,798.47,-0.57,-0.000713356
1613494200, 2021-02-16,797.45,-1.02,-0.001277443
1613494260, 2021-02-16,796.84,-0.61,-0.000764938
1613494320, 2021-02-16,796.81,-0.03,-3.76487E-05
1613494380, 2021-02-16,798.55,1.74,0.002183708
1613494440, 2021-02-16,798.79,0.24,0.000300545
1613494500, 2021-02-16,798,-0.79,-0.000988996
1613494560, 2021-02-16,797.38,-0.62,-0.000776942
1613494620, 2021-02-16,796.45,-0.93,-0.00116632
1613494680, 2021-02-16,797.5,1.05,0.00131835
1613494740, 2021-02-16,796.19,-1.31,-0.001642633
1613494800, 2021-02-16,796,-0.19,-0.000238637
1613494860, 2021-02-16,798.74,2.74,0.003442211
1613494920, 2021-02-16,797.97,-0.77,-0.000964018
1613494980, 2021-02-16,799.19,1.22,0.00152888
1613495040, 2021-02-16,798.52,-0.67,-0.000838349
1613495100, 2021-02-16,796.53,-1.99,-0.00249211
1613495160, 2021-02-16,796.8,0.27,0.00033897
1613495220, 2021-02-16,795.18,-1.62,-0.002033133
1613495280, 2021-02-16,794.08,-1.1,-0.001383335
1613495340, 2021-02-16,794.7,0.62,0.000780778
1613495400, 2021-02-16,794.02,-0.68,-0.000855669
1613495460, 2021-02-16,794.54,0.52,0.000654895
1613495520, 2021-02-16,795.2,0.66,0.000830669
1613495580, 2021-02-16,796.88,1.68,0.002112676
1613495640, 2021-02-16,797.41,0.53,0.000665094
1613495700, 2021-02-16,796.94,-0.47,-0.000589408
1613495760, 2021-02-16,797.3,0.36,0.000451728
1613495820, 2021-02-16,796.52,-0.78,-0.000978302
1613495880, 2021-02-16,796.85,0.33,0.000414302
1613495940, 2021-02-16,796.81,-0.04,-5.01977E-05
1613496000, 2021-02-16,796.99,0.18,0.000225901
1613496060, 2021-02-16,798.36,1.37,0.001718968
1613496120, 2021-02-16,798.68,0.32,0.000400822
1613496180, 2021-02-16,799.33,0.65,0.000813843
1613496240, 2021-02-16,799.21,-0.12,-0.000150126
1613496300, 2021-02-16,799.22,0.01,1.25124E-05
1613496360, 2021-02-16,799.72,0.5,0.00062561
1613496420, 2021-02-16,799.99,0.27,0.000337618
1613496480, 2021-02-16,800.03,0.04,5.00006E-05
1613496540, 2021-02-16,799.74,-0.29,-0.000362486
1613496600, 2021-02-16,799.59,-0.15,-0.000187561
1613496660, 2021-02-16,799.19,-0.4,-0.000500256
1613496720, 2021-02-16,799.28,0.09,0.000112614
1613496780, 2021-02-16,799,-0.28,-0.000350315
1613496840, 2021-02-16,798.89,-0.11,-0.000137672
1613496900, 2021-02-16,799.27,0.38,0.00047566
1613496960, 2021-02-16,799.83,0.56,0.000700639
1613497020, 2021-02-16,800.04,0.21,0.000262556
1613497080, 2021-02-16,798.84,-1.2,-0.001499925
1613497140, 2021-02-16,797.57,-1.27,-0.001589805
1613497200, 2021-02-16,798.2,0.63,0.000789899
1613497260, 2021-02-16,797.84,-0.36,-0.000451015
1613497320, 2021-02-16,797.4,-0.44,-0.000551489
1613497380, 2021-02-16,797.6,0.2,0.000250815
1613497440, 2021-02-16,797.86,0.26,0.000325978
1613497500, 2021-02-16,798.46,0.6,0.000752012
1613497560, 2021-02-16,798.98,0.52,0.000651254
1613497620, 2021-02-16,799.64,0.66,0.000826053
1613497680, 2021-02-16,800.14,0.5,0.000625281
1613497740, 2021-02-16,799.91,-0.23,-0.00028745
1613497800, 2021-02-16,799.88,-0.03,-3.75042E-05
1613497860, 2021-02-16,800.1,0.22,0.000275041
1613497920, 2021-02-16,801.86,1.76,0.002199725
1613497980, 2021-02-16,802.33,0.47,0.000586137
1613498040, 2021-02-16,802.04,-0.29,-0.000361447
1613498100, 2021-02-16,801.34,-0.7,-0.000872774
1613498160, 2021-02-16,802.23,0.89,0.00111064
1613498220, 2021-02-16,802.77,0.54,0.000673124
1613498280, 2021-02-16,803.32,0.55,0.000685128
1613498340, 2021-02-16,802.97,-0.35,-0.000435692
1613498400, 2021-02-16,803.13,0.16,0.00019926
1613498460, 2021-02-16,803.29,0.16,0.000199221
1613498520, 2021-02-16,803.32,0.03,3.73464E-05
1613498580, 2021-02-16,803.27,-0.05,-6.22417E-05
1613498640, 2021-02-16,803.5,0.23,0.00028633
1613498700, 2021-02-16,803.23,-0.27,-0.00033603
