,timestamp,price_change,close,score_change,raw_score
70,1614196800,-0.08,391.33,-0.47,0.0
71,1614198600,0.13,391.83,0.47,0.47
72,1614200400,-0.01,391.79,-0.47,0.0
73,1614202200,0.11,392.22,0.47,0.47
74,1614204000,-0.06,391.98,-0.47,0.0
75,1614205800,-0.03,391.86,0.0,0.0
76,1614207600,0.0,391.86,0.0,0.0
77,1614209400,0.09,392.22,0.0,0.0
78,1614211200,0.16,392.86,0.0,0.0
79,1614213000,-0.02,392.79,0.0,0.0
80,1614243600,-0.26,391.76,0.0,0.0
81,1614245400,-0.03,391.64,0.0,0.0
82,1614247200,-0.01,391.6,0.0,0.0
83,1614249000,0.01,391.65,0.0,0.0
84,1614250800,0.1,392.05,0.0,0.0
85,1614252600,-0.27,390.98,0.0,0.0
86,1614254400,-0.01,390.94,0.0,0.0
87,1614256200,0.06,391.19,0.0,0.0
88,1614258000,-0.16,390.57,0.0,0.0
89,1614259800,-0.06,390.35,0.0,0.0
90,1614261600,0.06,390.6,0.0,0.0
91,1614263400,-0.02,390.51,0.0,0.0
92,1614265200,0.08,390.83,0.0,0.0
93,1614267000,-0.39,389.31,0.0,0.0
94,1614268800,-0.09,388.96,0.0,0.0
95,1614270600,-0.15,388.36,0.0,0.0
96,1614272400,-0.61,386.0,0.0,0.0
97,1614274200,-0.24,385.09,0.0,0.0
98,1614276000,-0.47,383.29,0.94,0.94
99,1614277800,0.28,384.37,-0.94,0.0
100,1614279600,-0.1,383.99,0.47,0.47
101,1614281400,0.54,386.06,-0.47,0.0
102,1614283200,-0.38,384.58,0.0,0.0
103,1614285000,-0.56,382.42,0.0,0.0
104,1614286800,0.11,382.83,0.0,0.0
105,1614288600,-0.09,382.5,-0.47,-0.47
106,1614290400,-0.16,381.9,0.47,0.0
107,1614292200,0.0,381.9,0.0,0.0
108,1614294000,-0.05,381.7,0.0,0.0
109,1614295800,0.22,382.55,0.0,0.0
110,1614297600,-0.09,382.21,-0.47,-0.47
111,1614299400,-0.46,380.47,0.0,-0.47
112,1614330000,0.9,383.91,0.94,0.47
113,1614331800,-0.09,383.58,-0.47,0.0
114,1614333600,-0.09,383.25,0.0,0.0
115,1614335400,0.01,383.3,0.0,0.0
116,1614337200,-0.29,382.2,0.0,0.0
117,1614339000,-0.18,381.52,0.47,0.47
118,1614340800,-0.01,381.47,-0.47,0.0
119,1614342600,0.37,382.88,0.0,0.0
120,1614344400,-0.31,381.7,0.0,0.0
121,1614346200,0.34,382.99,0.0,0.0
122,1614348000,0.35,384.34,0.0,0.0
123,1614349800,-0.04,384.18,0.0,0.0
124,1614351600,-0.66,381.63,0.0,0.0
125,1614353400,-0.7,378.97,0.0,0.0
126,1614355200,0.81,382.05,0.0,0.0
127,1614357000,0.02,382.14,0.0,0.0
128,1614358800,0.34,383.44,0.0,0.0
129,1614360600,0.36,384.83,0.0,0.0
130,1614362400,-0.43,383.16,0.47,0.47
131,1614364200,0.26,384.17,-0.47,0.0
132,1614366000,-0.41,382.58,0.0,0.0
133,1614367800,-0.12,382.13,0.47,0.47
134,1614369600,0.35,383.46,-0.47,0.0
135,1614371400,-0.27,382.42,-0.47,-0.47
136,1614373200,-0.51,380.48,0.47,0.0
