,timestamp,change,score
0,1614006000,0.0,0.0
1,1614007800,-0.2240824211204133,17.777777778
2,1614009600,0.018070112034692856,-2.777777778
3,1614011400,0.10840108401084422,20.83333333
4,1614013200,-0.0025781834119655827,1.3888888900000005
5,1614015000,0.03609549837569906,-13.526570046
6,1614016800,0.21391752577319179,-3.4324942789999993
7,1614018600,0.14402180901679457,-1.263157895
8,1614020400,0.002568119366185805,14.75
9,1614022200,-0.0385208012326598,-7.9391891900000005
10,1614024000,-0.10533076429030828,-1.7199017189999992
11,1614025800,-0.24174467647361328,2.673796788999999
12,1614027600,-0.16241299303944198,-16.209150324
13,1614029400,0.041314844940229044,18.730158734
14,1614031200,-0.010324445706326423,-11.507936512
15,1614033000,-0.0232324014558907,0.9259259259999997
16,1614070800,-0.05163955589981632,6.296296296
17,1614072600,-0.309997416688206,15.0
18,1614074400,-0.1347499352163726,-10.71428571
19,1614076200,-0.2594841455187088,-2.5210084100000003
20,1614078000,-0.06764139653467686,-30.51470588
21,1614079800,0.19525148391127772,46.52777778
22,1614081600,0.15070023644347028,-19.444444447000002
23,1614083400,0.049293034115967756,-8.333333332999999
24,1614085200,-0.05704802406388612,-10.52631579
25,1614087000,-0.05967515956619225,42.34449761
26,1614088800,-0.04932630649809126,-37.700534761
27,1614090600,-0.1610389610389622,20.168067231000002
28,1614092400,-0.6712107809979666,0.3809523800000001
29,1614094200,0.5185961236249244,-12.583333337
30,1614096000,0.38303194538538415,20.138888887
31,1614097800,-0.18689162881246651,-25.555555552999998
32,1614099600,-0.2470548461758481,9.215686274000001
33,1614101400,0.1746702122112769,4.3740573189999985
34,1614103200,-0.4163955757970131,17.86858974
35,1614105000,0.6193649549196406,-10.98214286
36,1614106800,0.018180873720843902,-26.233766231
37,1614108600,0.1999532576800329,19.435736681
38,1614110400,0.2254703778572551,-5.0816696949999995
39,1614112200,0.5274998060662384,2.8669234060000006
40,1614114000,-0.25207706355942106,-8.130081301
41,1614115800,-0.1624590628948646,-4.545454545
42,1614117600,0.033577848951336774,23.295454545
43,1614119400,-0.023238400165259063,-8.75
44,1614121200,0.08522727272726861,4.28571429
45,1614123000,-0.2657858746419562,0.0
46,1614124800,0.1888745148771069,-28.57142858
47,1614126600,-0.10846267076414945,35.71428572
48,1614157200,0.17838215144386074,78.57142857
49,1614159000,0.16516129032257712,-66.66666667
50,1614160800,-0.005152779924764727,16.666666669999998
51,1614162600,0.0,-16.666666669999998
52,1614164400,-0.03349479542409447,33.333333339999996
53,1614166200,0.015464316090621478,-46.66666667
54,1614168000,-0.09019456255637746,-32.5
55,1614169800,0.26566933195770687,26.78571429
56,1614171600,0.09775422529776336,-32.46753247
57,1614173400,-0.20559738891316373,72.02797203
58,1614175200,-0.4996008343848981,-57.071960302
59,1614177000,0.02847011931568539,12.749615976
60,1614178800,0.10091078451665969,-12.087912088
61,1614180600,0.046527257218188754,2.564102564
62,1614182400,0.3617103733367723,0.0
63,1614184200,0.24456171965503634,10.0
64,1614186000,0.19003595274781948,-16.451612902999997
65,1614187800,0.17942277131285914,17.321178123
66,1614189600,-0.09466789479069382,-0.8695652200000001
67,1614191400,0.26890670217941315,12.222222219999999
68,1614193200,0.11493665713119265,-26.143790846999998
69,1614195000,-0.0816389009363089,18.207282917
70,1614196800,-0.08170560449380651,25.0
71,1614198600,0.12776940178366086,-15.47619048
72,1614200400,-0.010208508792068914,-34.3358396
73,1614202200,0.10975267362617902,50.52631579
74,1614204000,-0.06119014838611215,-34.117647059
75,1614205800,-0.03061380682688008,-5.882352941000001
76,1614207600,0.0,28.57142857
77,1614209400,0.09186954524575451,7.792207790000003
78,1614211200,0.16317372902962274,-19.69696969
79,1614213000,-0.017818052232345664,-16.66666667
80,1614243600,-0.2622266350976424,33.33333333
81,1614245400,-0.03063099857055456,-22.222222220000003
82,1614247200,-0.01021346134203953,38.888888890000004
83,1614249000,0.012768130745647222,50.0
84,1614250800,0.10213200561726903,0.0
85,1614252600,-0.27292437189133867,0.0
86,1614254400,-0.010230702337720717,-62.5
87,1614256200,0.06394843198444775,-10.833333329999999
88,1614258000,-0.1584907589662324,-14.166666670000001
89,1614259800,-0.056327930972673385,-2.5
90,1614261600,0.0640450877417702,-2.307692307999999
91,1614263400,-0.023041474654386027,-19.457013572
92,1614265200,0.08194412435020695,11.76470588
93,1614267000,-0.3889158969372827,-12.72727273
94,1614268800,-0.08990264827515931,36.801346800000005
95,1614270600,-0.1542575071986749,-11.030595810000001
96,1614272400,-0.6076835925430049,-6.099033816
97,1614274200,-0.23575129533679406,-14.722222222
98,1614276000,-0.4674231997714702,13.333333333999999
99,1614277800,0.2817709828067479,-3.668763103
100,1614279600,-0.09886307464162017,10.393909297
101,1614281400,0.5390765384515204,-10.982000451000001
102,1614283200,-0.38336009946640887,1.927105153
103,1614285000,-0.5616516719538115,-10.918114144
104,1614286800,0.10721196590135666,9.615384615000002
105,1614288600,-0.08620014105477213,-7.478632479
106,1614290400,-0.15686274509804515,30.555555556
107,1614292200,0.0,-0.6756756800000012
108,1614294000,-0.052369730295886,-16.82432432
109,1614295800,0.2226879748493641,0.19230769200000086
110,1614297600,-0.08887727094498284,-3.9886039880000013
111,1614299400,-0.45524711546007496,7.010582006000001
112,1614330000,0.9041448734460004,-20.71428571
113,1614331800,-0.08595764632336769,56.15384615
114,1614333600,-0.08603159705927944,3.8461538500000003
115,1614335400,0.013046314416180396,-90.0
116,1614337200,-0.28698147665014945,115.0
117,1614339000,-0.17791732077446543,-39.70588235
118,1614340800,-0.013105472845448345,-18.627450979999995
