,timestamp,change,score
0,1614006000,0.0,0.0
1,1614007800,-5.032537960954447,120.0
2,1614009600,-2.032891731384195,0.0
3,1614011400,1.5155047796689172,0.0
4,1614013200,2.342673403766659,-66.66666667
5,1614015000,-0.4937163375224391,26.666666669999998
6,1614016800,-0.6314839873703227,6.666666669999998
7,1614018600,-0.1815705855651507,-33.333333339999996
8,1614020400,1.7962710322874178,-33.33333333
9,1614022200,1.4742014742014664,100.0
10,1614024000,2.311248073959932,-80.0
11,1614025800,-2.969018932874345,46.66666667
12,1614027600,1.9955654101995532,-66.66666667
13,1614029400,3.8913043478260847,63.63636364
14,1614031200,-0.4603473530027179,-35.064935070000004
15,1614033000,-0.8829093966785825,4.761904760000004
16,1614070800,-2.4390243902438993,66.66666667
17,1614072600,2.826086956521733,0.0
18,1614074400,-2.4524312896405847,0.0
19,1614076200,-4.13957520589511,-133.33333333000002
20,1614078000,-0.9721908207099249,133.33333333000002
21,1614079800,-0.6849315068493086,-37.5
22,1614081600,1.7241379310344827,-22.5
23,1614083400,1.694915254237288,60.0
24,1614085200,-2.177777777777771,0.0
25,1614087000,2.7941844616083524,0.0
26,1614088800,-1.7900552486187895,-83.33333333
27,1614090600,1.3501350135013535,23.33333333
28,1614092400,-3.263765541740672,26.666666669999998
29,1614094200,-0.2983704383750346,-66.66666667
30,1614096000,0.11510128913444811,33.33333333
31,1614097800,-0.04598758335250201,66.66666667
32,1614099600,-0.5521048999309915,-66.66666667
33,1614101400,0.6708304418228227,66.66666667
34,1614103200,-1.0799632352941313,0.0
35,1614105000,1.974448315911734,-66.66666667
36,1614106800,0.6378132118451051,6.666666669999998
37,1614108600,1.6749660479855182,-6.666666669999998
38,1614110400,-0.4007123775601062,66.66666667
39,1614112200,-0.3129190880643732,-100.0
40,1614114000,0.44843049327353307,100.0
41,1614115800,0.3125000000000013,-33.33333333
42,1614117600,-3.8495772140631885,33.33333333
43,1614119400,-0.4628558204119482,-50.0
44,1614121200,-0.023250406882115812,50.0
45,1614123000,1.1627906976744187,0.0
46,1614124800,0.8045977011494285,-66.66666667
47,1614126600,-0.7753705815279439,66.66666667
48,1614157200,3.3555504481728358,0.0
49,1614159000,-2.1569935512563907,0.0
50,1614160800,-0.636363636363639,0.0
51,1614162600,0.640439158279966,0.0
52,1614164400,-0.022727272727268207,0.0
53,1614166200,0.0,0.0
54,1614168000,0.5910434189588498,0.0
55,1614169800,-0.11299435028247946,0.0
56,1614171600,0.8371040723981841,-66.66666667
57,1614173400,-0.7179717298631373,-33.33333333
58,1614175200,0.7909604519774044,75.0
59,1614177000,1.3901345291479763,-8.333333330000002
60,1614178800,3.3613445378151328,33.33333333
61,1614180600,0.5776636713735473,-60.0
62,1614182400,3.935332907891941,26.666666669999998
63,1614184200,-1.7805976258698268,33.33333333
64,1614186000,1.875390706397163,0.0
65,1614187800,-0.38862753119246823,-40.0
66,1614189600,-0.821355236139642,40.0
67,1614191400,0.3933747412008382,0.0
68,1614193200,1.917921220870282,-60.0
69,1614195000,0.6272764063132238,10.0
70,1614196800,7.118439573697982,10.0
71,1614198600,23.85958325511545,40.0
72,1614200400,22.94634737799333,-75.0
73,1614202200,45.8456607495069,-10.71428571
74,1614204000,28.585918350097195,-20.53571429
75,1614205800,-3.635048971274569,13.392857143
76,1614207600,0.8594815825375304,6.810631227000001
77,1614209400,5.505207628838081,-8.548082965
78,1614211200,9.942307692307686,32.68983269499999
79,1614213000,12.646492915864963,10.052910050000001
80,1614243600,-17.396480331262936,1.8518518500000027
81,1614245400,-14.762829751237547,-38.888888890000004
82,1614247200,-3.697713739616262,15.555555560000002
83,1614249000,8.396946564885496,0.6060605999999993
84,1614250800,1.7605633802816902,12.72727273
85,1614252600,-1.9307958477508596,18.82352941
86,1614254400,11.142474066756044,-28.82352941
87,1614256200,-8.063492063492056,-6.92307692
88,1614258000,5.662983425414357,-27.424749167
89,1614259800,-1.5751633986928082,19.499341237
90,1614261600,2.795670363237936,8.84848485
91,1614263400,-1.8087855297157693,3.777777780000001
92,1614265200,-21.427631578947366,-5.050505050000002
93,1614267000,4.730804655446698,7.272727270000001
94,1614268800,12.120243044451561,7.931034480000001
95,1614270600,-2.595550484883068,20.892494929999998
96,1614272400,-1.6471449487554906,-47.28506787
97,1614274200,8.0535913658355,38.46153846
98,1614276000,18.474891506509625,-27.14285714
99,1614277800,0.4186289900575608,-13.766233769
100,1614279600,-11.180591743384866,23.051948048999996
101,1614281400,-5.013037809647977,13.311688310000001
102,1614283200,2.353990803651073,-4.278074859999997
103,1614285000,-5.6054713691833085,-6.561085970000001
104,1614286800,-19.022588435857365,-6.837606839999999
105,1614288600,-9.912280701754383,22.22222222
106,1614290400,0.29211295034079565,-33.33333333
107,1614292200,6.553398058252427,-3.0303030300000007
108,1614294000,-7.881548974943057,1.3636363599999992
109,1614295800,0.29673590504452163,26.666666669999998
110,1614297600,5.424063116370808,-66.66666667
111,1614299400,4.770813844714681,41.66666667
112,1614330000,6.0714285714285685,-33.33333334
113,1614331800,-0.3367003367003295,79.16666667
114,1614333600,-2.322635135135135,4.166666669999998
115,1614335400,1.0116731517509618,33.33333333
116,1614337200,2.2941277178565374,-25.0
117,1614339000,-1.4225941422594166,-15.0
118,1614340800,0.16977928692699734,-20.0
119,1614342600,7.516949152542376,10.0
120,1614344400,-4.145976196106255,-78.57142857
121,1614346200,-0.27958227119480583,41.071428569999995
122,1614348000,2.2924053764327543,-18.055555556
123,1614349800,0.7658202337767053,41.919191916
124,1614351600,0.4480000000000018,13.636363639999999
