,timestamp,price_change,close,score_change,raw_score
83,1614249000,0.06,124.43,-0.47,0.0
84,1614250800,0.31,124.82,0.0,0.0
85,1614252600,-0.64,124.02,0.0,0.0
86,1614254400,0.24,124.32,0.0,0.0
87,1614256200,0.27,124.65,0.0,0.0
88,1614258000,-0.34,124.22,0.47,0.47
89,1614259800,0.06,124.29,-0.47,0.0
90,1614261600,0.33,124.7,0.47,0.47
91,1614263400,-0.14,124.53,0.47,0.94
92,1614265200,-0.17,124.32,-0.47,0.47
93,1614267000,-0.29,123.96,-0.94,-0.47
94,1614268800,-0.02,123.93,0.47,0.0
95,1614270600,-0.23,123.64,1.89,1.89
96,1614272400,-0.91,122.51,-1.89,0.0
97,1614274200,-0.31,122.13,1.42,1.42
98,1614276000,-0.48,121.54,-0.94,0.47
99,1614277800,0.39,122.02,-0.47,0.0
100,1614279600,0.13,122.18,0.0,0.0
101,1614281400,0.71,123.05,0.0,0.0
102,1614283200,-0.65,122.25,0.0,0.0
103,1614285000,-0.65,121.45,0.0,0.0
104,1614286800,-0.23,121.17,0.0,0.0
105,1614288600,-0.18,120.95,0.47,0.47
106,1614290400,-0.21,120.7,-0.47,0.0
107,1614292200,-0.1,120.58,0.0,0.0
108,1614294000,0.12,120.73,0.47,0.47
109,1614295800,0.13,120.89,-0.47,0.0
110,1614297600,-0.36,120.45,0.0,0.0
111,1614299400,-0.37,120.01,0.0,0.0
112,1614330000,0.82,121.0,0.47,0.47
113,1614331800,0.17,121.21,-0.47,0.0
114,1614333600,0.3,121.57,0.0,0.0
115,1614335400,-0.47,121.0,0.0,0.0
116,1614337200,-0.26,120.69,0.0,0.0
117,1614339000,-0.15,120.51,0.47,0.47
118,1614340800,-0.13,120.35,-0.47,0.0
119,1614342600,0.87,121.4,0.0,0.0
120,1614344400,-0.41,120.9,0.0,0.0
121,1614346200,0.7,121.75,0.47,0.47
122,1614348000,0.71,122.61,0.0,0.47
123,1614349800,0.05,122.67,-0.47,0.0
124,1614351600,-0.68,121.84,0.0,0.0
125,1614353400,-0.22,121.57,0.47,0.47
126,1614355200,1.69,123.62,0.47,0.94
127,1614357000,0.02,123.64,-0.47,0.47
128,1614358800,0.49,124.25,-0.47,0.0
129,1614360600,-0.04,124.2,0.0,0.0
130,1614362400,-0.59,123.47,0.0,0.0
131,1614364200,0.55,124.15,0.94,0.94
132,1614366000,-0.74,123.23,-0.47,0.47
133,1614367800,-0.03,123.19,-0.47,0.0
134,1614369600,0.5,123.8,0.0,0.0
135,1614371400,-0.21,123.54,0.0,0.0
136,1614373200,-1.42,121.79,0.47,0.47
