,timestamp,price_change,close,score_change,raw_score
43,1614119400,-0.46,43.01,-5.19,13.21
44,1614121200,-0.02,43.0,0.0,13.21
45,1614123000,1.16,43.5,4.25,17.45
46,1614124800,0.8,43.85,-8.96,8.49
47,1614126600,-0.78,43.51,1.42,9.91
48,1614157200,3.36,44.97,-8.49,1.42
49,1614159000,-2.16,44.0,4.25,5.66
50,1614160800,-0.64,43.72,1.42,7.08
51,1614162600,0.64,44.0,-0.47,6.6
52,1614164400,-0.02,43.99,-1.42,5.19
53,1614166200,0.0,43.99,0.47,5.66
54,1614168000,0.59,44.25,3.3,8.96
55,1614169800,-0.11,44.2,-0.94,8.02
56,1614171600,0.84,44.57,7.08,15.09
57,1614173400,-0.72,44.25,-1.42,13.68
58,1614175200,0.79,44.6,6.13,19.81
59,1614177000,1.39,45.22,-6.6,13.21
60,1614178800,3.36,46.74,1.42,14.62
61,1614180600,0.58,47.01,-3.77,10.85
62,1614182400,3.94,48.86,2.36,13.21
63,1614184200,-1.78,47.99,7.08,20.28
64,1614186000,1.88,48.89,-5.66,14.62
65,1614187800,-0.39,48.7,5.66,20.28
66,1614189600,-0.82,48.3,4.25,24.53
67,1614191400,0.39,48.49,-8.96,15.57
68,1614193200,1.92,49.42,5.19,20.75
69,1614195000,0.63,49.73,-3.77,16.98
70,1614196800,7.12,53.27,6.6,23.58
71,1614198600,23.86,65.98,-9.43,14.15
72,1614200400,22.95,81.12,0.94,15.09
73,1614202200,45.85,118.31,-9.91,5.19
74,1614204000,28.59,152.13,3.77,8.96
75,1614205800,-3.64,146.6,3.77,12.74
76,1614207600,0.86,147.86,-1.89,10.85
77,1614209400,5.51,156.0,3.77,14.62
78,1614211200,9.94,171.51,2.36,16.98
79,1614213000,12.65,193.2,0.47,17.45
80,1614243600,-17.4,159.59,-12.74,4.72
81,1614245400,-14.76,136.03,-3.3,1.42
82,1614247200,-3.7,131.0,0.0,1.42
83,1614249000,8.4,142.0,3.77,5.19
84,1614250800,1.76,144.5,-4.72,0.47
85,1614252600,-1.93,141.71,5.66,6.13
86,1614254400,11.14,157.5,0.47,6.6
87,1614256200,-8.06,144.8,0.47,7.08
88,1614258000,5.66,153.0,3.3,10.38
89,1614259800,-1.58,150.59,-3.77,6.6
90,1614261600,2.8,154.8,7.55,14.15
91,1614263400,-1.81,152.0,-3.77,10.38
92,1614265200,-21.43,119.43,-1.89,8.49
93,1614267000,4.73,125.08,3.3,11.79
94,1614268800,12.12,140.24,12.26,24.06
95,1614270600,-2.6,136.6,-0.94,23.11
96,1614272400,-1.65,134.35,-6.13,16.98
97,1614274200,8.05,145.17,-4.72,12.26
98,1614276000,18.47,171.99,-0.47,11.79
99,1614277800,0.42,172.71,3.77,15.57
100,1614279600,-11.18,153.4,5.66,21.23
101,1614281400,-5.01,145.71,1.89,23.11
102,1614283200,2.35,149.14,-8.02,15.09
103,1614285000,-5.61,140.78,-1.89,13.21
104,1614286800,-19.02,114.0,-4.72,8.49
105,1614288600,-9.91,102.7,4.25,12.74
106,1614290400,0.29,103.0,1.89,14.62
107,1614292200,6.55,109.75,-7.08,7.55
108,1614294000,-7.88,101.1,10.38,17.92
109,1614295800,0.3,101.4,2.36,20.28
110,1614297600,5.42,106.9,-3.77,16.51
111,1614299400,4.77,112.0,-1.89,14.62
112,1614330000,6.07,118.8,-12.74,1.89
113,1614331800,-0.34,118.4,5.66,7.55
114,1614333600,-2.32,115.65,-3.3,4.25
115,1614335400,1.01,116.82,1.42,5.66
116,1614337200,2.29,119.5,-2.36,3.3
117,1614339000,-1.42,117.8,1.89,5.19
118,1614340800,0.17,118.0,5.19,10.38
119,1614342600,7.52,126.87,5.19,15.57
120,1614344400,-4.15,121.61,-2.36,13.21
121,1614346200,-0.28,121.27,0.94,14.15
122,1614348000,2.29,124.05,0.94,15.09
123,1614349800,0.77,125.0,-3.3,11.79
124,1614351600,0.45,125.56,-3.3,8.49
125,1614353400,-5.96,118.08,9.91,18.4
126,1614355200,5.43,124.49,-0.94,17.45
127,1614357000,-6.95,115.84,0.47,17.92
128,1614358800,-7.27,107.42,1.42,19.34
129,1614360600,-14.21,92.16,-1.42,17.92
130,1614362400,-4.0,88.47,0.47,18.4
131,1614364200,15.77,102.42,-0.94,17.45
132,1614366000,-0.5,101.91,1.42,18.87
133,1614367800,-0.55,101.35,-3.77,15.09
134,1614369600,18.36,119.96,-6.6,8.49
135,1614371400,-8.25,110.06,3.3,11.79
136,1614373200,0.85,111.0,4.25,16.04
