,timestamp,price_change,close,score_change,raw_score
47,1614126600,-0.22,716.95,1.42,9.91
48,1614157200,0.76,722.39,-8.49,1.42
49,1614159000,-1.02,715.0,4.25,5.66
50,1614160800,1.4,725.0,1.42,7.08
51,1614162600,0.14,726.01,-0.47,6.6
52,1614164400,-0.35,723.5,-1.42,5.19
53,1614166200,-0.41,720.5,0.47,5.66
54,1614168000,0.4,723.36,3.3,8.96
55,1614169800,0.71,728.5,-0.94,8.02
56,1614171600,0.12,729.4,7.08,15.09
57,1614173400,-0.59,725.1,-1.42,13.68
58,1614175200,-1.97,710.8,6.13,19.81
59,1614177000,0.23,712.4,-6.6,13.21
60,1614178800,-0.21,710.88,1.42,14.62
61,1614180600,-0.4,708.01,-3.77,10.85
62,1614182400,1.84,721.02,2.36,13.21
63,1614184200,0.86,727.19,7.08,20.28
64,1614186000,0.17,728.41,-5.66,14.62
65,1614187800,1.08,736.27,5.66,20.28
66,1614189600,-1.01,728.85,4.25,24.53
67,1614191400,0.7,733.93,-8.96,15.57
68,1614193200,-0.99,726.63,5.19,20.75
69,1614195000,0.19,728.0,-3.77,16.98
70,1614196800,-0.18,726.66,6.6,23.58
71,1614198600,1.46,737.28,-9.43,14.15
72,1614200400,0.78,743.05,0.94,15.09
73,1614202200,-0.38,740.26,-9.91,5.19
74,1614204000,-0.31,738.0,3.77,8.96
75,1614205800,-0.14,737.0,3.77,12.74
76,1614207600,-0.52,733.15,-1.89,10.85
77,1614209400,0.33,735.59,3.77,14.62
78,1614211200,0.42,738.68,2.36,16.98
79,1614213000,0.07,739.2,0.47,17.45
80,1614243600,-0.64,734.48,-12.74,4.72
81,1614245400,-0.61,730.0,-3.3,1.42
82,1614247200,-0.08,729.4,0.0,1.42
83,1614249000,0.67,734.27,3.77,5.19
84,1614250800,-0.04,734.0,-4.72,0.47
85,1614252600,-0.77,728.35,5.66,6.13
86,1614254400,0.22,729.95,0.47,6.6
87,1614256200,-1.09,722.0,0.47,7.08
88,1614258000,-0.42,719.0,3.3,10.38
89,1614259800,-0.22,717.41,-3.77,6.6
90,1614261600,0.91,723.91,7.55,14.15
91,1614263400,-0.2,722.43,-3.77,10.38
92,1614265200,-0.06,722.02,-1.89,8.49
93,1614267000,-0.32,719.72,3.3,11.79
94,1614268800,-0.79,714.0,12.26,24.06
95,1614270600,0.09,714.65,-0.94,23.11
96,1614272400,-2.12,699.49,-6.13,16.98
97,1614274200,-1.71,687.55,-4.72,12.26
98,1614276000,0.29,689.56,-0.47,11.79
99,1614277800,1.6,700.6,3.77,15.57
100,1614279600,-0.03,700.42,5.66,21.23
101,1614281400,0.15,701.5,1.89,23.11
102,1614283200,-1.13,693.55,-8.02,15.09
103,1614285000,-1.16,685.49,-1.89,13.21
104,1614286800,-0.36,683.05,-4.72,8.49
105,1614288600,-1.0,676.2,4.25,12.74
106,1614290400,1.15,684.0,1.89,14.62
107,1614292200,-0.58,680.0,-7.08,7.55
108,1614294000,-0.22,678.5,10.38,17.92
109,1614295800,0.24,680.1,2.36,20.28
110,1614297600,-0.75,675.01,-3.77,16.51
111,1614299400,-2.08,661.0,-1.89,14.62
112,1614330000,3.16,681.88,-12.74,1.89
113,1614331800,0.46,685.0,5.66,7.55
114,1614333600,-0.44,682.0,-3.3,4.25
115,1614335400,-1.91,669.0,1.42,5.66
116,1614337200,-0.37,666.5,-2.36,3.3
117,1614339000,-0.53,662.95,1.89,5.19
118,1614340800,0.31,665.0,5.19,10.38
119,1614342600,1.64,675.9,5.19,15.57
120,1614344400,-0.24,674.25,-2.36,13.21
121,1614346200,1.3,683.0,0.94,14.15
122,1614348000,2.2,698.0,0.94,15.09
123,1614349800,0.34,700.4,-3.3,11.79
124,1614351600,-4.57,668.4,-3.3,8.49
125,1614353400,-0.9,662.41,9.91,18.4
126,1614355200,2.78,680.8,-0.94,17.45
127,1614357000,0.63,685.08,0.47,17.92
128,1614358800,0.57,688.99,1.42,19.34
129,1614360600,-0.15,687.98,-1.42,17.92
130,1614362400,-1.36,678.62,0.47,18.4
131,1614364200,0.17,679.77,-0.94,17.45
132,1614366000,-0.49,676.45,1.42,18.87
133,1614367800,0.4,679.15,-3.77,15.09
134,1614369600,0.6,683.21,-6.6,8.49
135,1614371400,-0.62,679.0,3.3,11.79
136,1614373200,-0.77,673.79,4.25,16.04
