,timestamp,change,score
0,1614006000,0.0,0.0
1,1614007800,-5.032537960954447,0.0
2,1614009600,-2.032891731384195,0.0
3,1614011400,1.5155047796689172,0.0
4,1614013200,2.342673403766659,-100.0
5,1614015000,-0.4937163375224391,100.0
6,1614016800,-0.6314839873703227,-50.0
7,1614018600,-0.1815705855651507,-16.666666669999998
8,1614020400,1.7962710322874178,26.666666669999998
9,1614022200,1.4742014742014664,-60.0
10,1614024000,2.311248073959932,0.0
11,1614025800,-2.969018932874345,100.0
12,1614027600,1.9955654101995532,0.0
13,1614029400,3.8913043478260847,0.0
14,1614031200,-0.4603473530027179,0.0
15,1614033000,-0.8829093966785825,0.0
16,1614070800,-2.4390243902438993,0.0
17,1614072600,2.826086956521733,0.0
18,1614074400,-2.4524312896405847,0.0
19,1614076200,-4.13957520589511,0.0
20,1614078000,-0.9721908207099249,0.0
21,1614079800,-0.6849315068493086,0.0
22,1614081600,1.7241379310344827,-75.0
23,1614083400,1.694915254237288,75.0
24,1614085200,-2.177777777777771,-66.66666667
25,1614087000,2.7941844616083524,66.66666667
26,1614088800,-1.7900552486187895,-50.0
27,1614090600,1.3501350135013535,-50.0
28,1614092400,-3.263765541740672,66.66666667
29,1614094200,-0.2983704383750346,-16.666666669999998
30,1614096000,0.11510128913444811,50.0
31,1614097800,-0.04598758335250201,-50.0
32,1614099600,-0.5521048999309915,-50.0
33,1614101400,0.6708304418228227,33.33333333
34,1614103200,-1.0799632352941313,33.333333339999996
35,1614105000,1.974448315911734,33.33333333
36,1614106800,0.6378132118451051,-40.0
37,1614108600,1.6749660479855182,40.0
38,1614110400,-0.4007123775601062,-100.0
39,1614112200,-0.3129190880643732,66.66666667
40,1614114000,0.44843049327353307,-16.666666669999998
41,1614115800,0.3125000000000013,50.0
42,1614117600,-3.8495772140631885,0.0
43,1614119400,-0.4628558204119482,-50.0
44,1614121200,-0.023250406882115812,0.0
45,1614123000,1.1627906976744187,25.0
46,1614124800,0.8045977011494285,25.0
47,1614126600,-0.7753705815279439,-50.0
48,1614157200,3.3555504481728358,50.0
49,1614159000,-2.1569935512563907,0.0
50,1614160800,-0.636363636363639,0.0
51,1614162600,0.640439158279966,-50.0
52,1614164400,-0.022727272727268207,50.0
53,1614166200,0.0,0.0
54,1614168000,0.5910434189588498,0.0
55,1614169800,-0.11299435028247946,0.0
56,1614171600,0.8371040723981841,0.0
57,1614173400,-0.7179717298631373,-100.0
58,1614175200,0.7909604519774044,100.0
59,1614177000,1.3901345291479763,0.0
60,1614178800,3.3613445378151328,0.0
61,1614180600,0.5776636713735473,0.0
62,1614182400,3.935332907891941,-33.33333333
63,1614184200,-1.7805976258698268,33.33333333
64,1614186000,1.875390706397163,0.0
65,1614187800,-0.38862753119246823,-66.66666667
66,1614189600,-0.821355236139642,66.66666667
67,1614191400,0.3933747412008382,0.0
68,1614193200,1.917921220870282,0.0
69,1614195000,0.6272764063132238,0.0
70,1614196800,7.118439573697982,0.0
71,1614198600,23.85958325511545,-100.0
72,1614200400,22.94634737799333,100.0
73,1614202200,45.8456607495069,0.0
74,1614204000,28.585918350097195,-66.66666667
75,1614205800,-3.635048971274569,6.666666669999998
76,1614207600,0.8594815825375304,-6.666666669999998
77,1614209400,5.505207628838081,-33.33333333
78,1614211200,9.942307692307686,66.66666667
79,1614213000,12.646492915864963,-56.66666667
80,1614243600,-17.396480331262936,90.0
81,1614245400,-14.762829751237547,0.0
82,1614247200,-3.697713739616262,0.0
83,1614249000,8.396946564885496,-100.0
84,1614250800,1.7605633802816902,100.0
85,1614252600,-1.9307958477508596,-50.0
86,1614254400,11.142474066756044,50.0
87,1614256200,-8.063492063492056,0.0
88,1614258000,5.662983425414357,0.0
89,1614259800,-1.5751633986928082,0.0
90,1614261600,2.795670363237936,0.0
91,1614263400,-1.8087855297157693,-100.0
92,1614265200,-21.427631578947366,0.0
93,1614267000,4.730804655446698,25.0
94,1614268800,12.120243044451561,10.714285709999999
95,1614270600,-2.595550484883068,-2.3809523799999965
