timestamp,date,close,change,p_change
1613470080, 2021-02-16,135.95,0.05,0.000367918
1613470140, 2021-02-16,135.91,-0.04,-0.000294226
1613470200, 2021-02-16,135.91,0,0
1613470260, 2021-02-16,135.91,0,0
1613470320, 2021-02-16,135.88,-0.03,-0.000220734
1613470380, 2021-02-16,135.88,0,0
1613470440, 2021-02-16,135.88,0,0
1613470500, 2021-02-16,135.84,-0.04,-0.000294377
1613470560, 2021-02-16,135.84,0,0
1613470620, 2021-02-16,135.85,0.01,7.3616E-05
1613470680, 2021-02-16,135.82,-0.03,-0.000220832
1613470740, 2021-02-16,135.85,0.03,0.000220881
1613470800, 2021-02-16,135.85,0,0
1613470860, 2021-02-16,135.85,0,0
1613470920, 2021-02-16,135.85,0,0
1613470980, 2021-02-16,135.85,0,0
1613471040, 2021-02-16,135.85,0,0
1613471100, 2021-02-16,135.85,0,0
1613471160, 2021-02-16,135.85,0,0
1613471220, 2021-02-16,135.85,0,0
1613471280, 2021-02-16,135.85,0,0
1613471340, 2021-02-16,135.85,0,0
1613471400, 2021-02-16,135.85,0,0
1613471460, 2021-02-16,135.85,0,0
1613471520, 2021-02-16,135.99,0.14,0.001030548
1613471580, 2021-02-16,135.99,0,0
1613471640, 2021-02-16,135.99,0,0
1613471700, 2021-02-16,135.99,0,0
1613471760, 2021-02-16,135.99,0,0
1613471820, 2021-02-16,135.99,0,0
1613471880, 2021-02-16,135.99,0,0
1613471940, 2021-02-16,135.99,0,0
1613472000, 2021-02-16,136.03,0.04,0.000294139
1613472060, 2021-02-16,136.11,0.08,0.000588106
1613472120, 2021-02-16,136.11,0,0
1613472180, 2021-02-16,136.1,-0.01,-7.347E-05
1613472240, 2021-02-16,136.1,0,0
1613472300, 2021-02-16,136.1,0,0
1613472360, 2021-02-16,136.1,0,0
1613472420, 2021-02-16,136.1,0,0
1613472480, 2021-02-16,136.1,0,0
1613472540, 2021-02-16,136.1,0,0
1613472600, 2021-02-16,136.1,0,0
1613472660, 2021-02-16,136.14,0.04,0.000293902
1613472720, 2021-02-16,136.14,0,0
1613472780, 2021-02-16,136.14,0,0
1613472840, 2021-02-16,136.14,0,0
1613472900, 2021-02-16,136.14,0,0
1613472960, 2021-02-16,136.09,-0.05,-0.000367269
1613473020, 2021-02-16,136.09,0,0
1613473080, 2021-02-16,136.09,0,0
1613473140, 2021-02-16,136.09,0,0
1613473200, 2021-02-16,136.09,0,0
1613473260, 2021-02-16,136.09,0,0
1613473320, 2021-02-16,136.08,-0.01,-7.34808E-05
1613473380, 2021-02-16,136.01,-0.07,-0.000514403
1613473440, 2021-02-16,136.01,0,0
1613473500, 2021-02-16,136.08,0.07,0.000514668
1613473560, 2021-02-16,136.08,0,0
1613473620, 2021-02-16,136.07,-0.01,-7.34862E-05
1613473680, 2021-02-16,135.99,-0.08,-0.000587933
1613473740, 2021-02-16,135.98,-0.01,-7.35348E-05
1613473800, 2021-02-16,135.98,0,0
1613473860, 2021-02-16,135.99,0.01,7.35402E-05
1613473920, 2021-02-16,135.99,0,0
1613473980, 2021-02-16,135.99,0,0
1613474040, 2021-02-16,135.99,0,0
1613474100, 2021-02-16,135.99,0,0
1613474160, 2021-02-16,135.99,0,0
1613474220, 2021-02-16,136.05,0.06,0.000441209
1613474280, 2021-02-16,136.05,0,0
1613474340, 2021-02-16,136.05,0,0
1613474400, 2021-02-16,136.05,0,0
1613474460, 2021-02-16,136.08,0.03,0.000220507
1613474520, 2021-02-16,136.12,0.04,0.000293945
1613474580, 2021-02-16,136.12,0,0
1613474640, 2021-02-16,136.14,0.02,0.000146929
1613474700, 2021-02-16,136.15,0.01,7.34538E-05
1613474760, 2021-02-16,136.15,0,0
1613474820, 2021-02-16,136.15,0,0
1613474880, 2021-02-16,136.15,0,0
1613474940, 2021-02-16,136.15,0,0
1613475000, 2021-02-16,136.2,0.05,0.000367242
1613475060, 2021-02-16,136.25,0.05,0.000367107
1613475120, 2021-02-16,136.28,0.03,0.000220183
1613475180, 2021-02-16,136.33,0.05,0.000366892
1613475240, 2021-02-16,136.35,0.02,0.000146703
1613475300, 2021-02-16,136.35,0,0
1613475360, 2021-02-16,136.35,0,0
1613475420, 2021-02-16,136.21,-0.14,-0.001026769
1613475480, 2021-02-16,136.21,0,0
1613475540, 2021-02-16,136.21,0,0
1613475600, 2021-02-16,136.25,0.04,0.000293664
1613475660, 2021-02-16,136.29,0.04,0.000293578
1613475720, 2021-02-16,136.3,0.01,7.3373E-05
1613475780, 2021-02-16,136.3,0,0
1613475840, 2021-02-16,136.35,0.05,0.000366838
1613475900, 2021-02-16,136.34,-0.01,-7.33407E-05
1613475960, 2021-02-16,136.31,-0.03,-0.000220038
1613476020, 2021-02-16,136.31,0,0
1613476080, 2021-02-16,136.31,0,0
1613476140, 2021-02-16,136.25,-0.06,-0.000440173
1613476200, 2021-02-16,136.2,-0.05,-0.000366972
1613476260, 2021-02-16,136.2,0,0
1613476320, 2021-02-16,136.18,-0.02,-0.000146843
1613476380, 2021-02-16,136.18,0,0
1613476440, 2021-02-16,136.2,0.02,0.000146864
1613476500, 2021-02-16,136.2,0,0
1613476560, 2021-02-16,136.25,0.05,0.000367107
1613476620, 2021-02-16,136.27,0.02,0.000146789
1613476680, 2021-02-16,136.28,0.01,7.33837E-05
1613476740, 2021-02-16,136.31,0.03,0.000220135
1613476800, 2021-02-16,136.13,-0.18,-0.001320519
1613476860, 2021-02-16,136.09,-0.04,-0.000293837
1613476920, 2021-02-16,136.16,0.07,0.000514365
1613476980, 2021-02-16,136.15,-0.01,-7.3443E-05
1613477040, 2021-02-16,136.14,-0.01,-7.34484E-05
1613477100, 2021-02-16,136.15,0.01,7.34538E-05
1613477160, 2021-02-16,136.14,-0.01,-7.34484E-05
1613477220, 2021-02-16,136.1,-0.04,-0.000293815
1613477280, 2021-02-16,136.01,-0.09,-0.000661278
1613477340, 2021-02-16,135.99,-0.02,-0.000147048
1613477400, 2021-02-16,135.96,-0.03,-0.000220604
1613477460, 2021-02-16,135.96,0,0
1613477520, 2021-02-16,136.03,0.07,0.000514857
1613477580, 2021-02-16,136.02,-0.01,-7.35132E-05
1613477640, 2021-02-16,136.12,0.1,0.000735186
1613477700, 2021-02-16,136,-0.12,-0.000881575
1613477760, 2021-02-16,136.03,0.03,0.000220588
1613477820, 2021-02-16,136.03,0,0
1613477880, 2021-02-16,136.12,0.09,0.000661619
1613477940, 2021-02-16,136.02,-0.1,-0.000734646
1613478000, 2021-02-16,135.99,-0.03,-0.000220556
1613478060, 2021-02-16,135.96,-0.03,-0.000220604
1613478120, 2021-02-16,135.91,-0.05,-0.000367755
1613478180, 2021-02-16,135.9,-0.01,-7.35781E-05
1613478240, 2021-02-16,135.92,0.02,0.000147167
1613478300, 2021-02-16,135.92,0,0
1613478360, 2021-02-16,136,0.08,0.000588582
1613478420, 2021-02-16,135.93,-0.07,-0.000514706
1613478480, 2021-02-16,135.98,0.05,0.000367836
1613478540, 2021-02-16,135.91,-0.07,-0.000514782
1613478600, 2021-02-16,135.92,0.01,7.35781E-05
1613478660, 2021-02-16,135.94,0.02,0.000147145
1613478720, 2021-02-16,135.95,0.01,7.35619E-05
1613478780, 2021-02-16,135.95,0,0
1613478840, 2021-02-16,135.93,-0.02,-0.000147113
1613478900, 2021-02-16,135.9,-0.03,-0.000220702
1613478960, 2021-02-16,135.91,0.01,7.35835E-05
1613479020, 2021-02-16,135.91,0,0
1613479080, 2021-02-16,135.92,0.01,7.35781E-05
1613479140, 2021-02-16,135.94,0.02,0.000147145
1613479200, 2021-02-16,135.94,0,0
1613479260, 2021-02-16,135.93,-0.01,-7.35619E-05
1613479320, 2021-02-16,135.93,0,0
1613479380, 2021-02-16,135.93,0,0
1613479440, 2021-02-16,135.91,-0.02,-0.000147135
1613479500, 2021-02-16,135.88,-0.03,-0.000220734
1613479560, 2021-02-16,135.93,0.05,0.000367972
1613479620, 2021-02-16,135.93,0,0
1613479680, 2021-02-16,135.96,0.03,0.000220702
1613479740, 2021-02-16,135.98,0.02,0.000147102
1613479800, 2021-02-16,135.93,-0.05,-0.000367701
1613479860, 2021-02-16,135.93,0,0
1613479920, 2021-02-16,135.94,0.01,7.35673E-05
1613479980, 2021-02-16,135.97,0.03,0.000220686
1613480040, 2021-02-16,135.95,-0.02,-0.000147091
1613480100, 2021-02-16,135.93,-0.02,-0.000147113
1613480160, 2021-02-16,135.94,0.01,7.35673E-05
1613480220, 2021-02-16,135.91,-0.03,-0.000220686
1613480280, 2021-02-16,135.89,-0.02,-0.000147156
1613480340, 2021-02-16,135.93,0.04,0.000294356
1613480400, 2021-02-16,135.92,-0.01,-7.35673E-05
1613480460, 2021-02-16,135.86,-0.06,-0.000441436
1613480520, 2021-02-16,135.92,0.06,0.000441631
1613480580, 2021-02-16,135.87,-0.05,-0.000367863
1613480640, 2021-02-16,135.89,0.02,0.0001472
1613480700, 2021-02-16,135.91,0.02,0.000147178
1613480760, 2021-02-16,135.94,0.03,0.000220734
1613480820, 2021-02-16,135.95,0.01,7.35619E-05
1613480880, 2021-02-16,135.92,-0.03,-0.000220669
1613480940, 2021-02-16,135.93,0.01,7.35727E-05
1613481000, 2021-02-16,135.93,0,0
1613481060, 2021-02-16,135.85,-0.08,-0.000588538
1613481120, 2021-02-16,135.87,0.02,0.000147221
1613481180, 2021-02-16,135.9,0.03,0.000220799
1613481240, 2021-02-16,135.9,0,0
1613481300, 2021-02-16,135.89,-0.01,-7.35835E-05
1613481360, 2021-02-16,135.85,-0.04,-0.000294356
1613481420, 2021-02-16,135.83,-0.02,-0.000147221
1613481480, 2021-02-16,135.81,-0.02,-0.000147243
1613481540, 2021-02-16,135.82,0.01,7.36323E-05
1613481600, 2021-02-16,135.84,0.02,0.000147254
1613481660, 2021-02-16,135.84,0,0
1613481720, 2021-02-16,135.83,-0.01,-7.3616E-05
1613481780, 2021-02-16,135.75,-0.08,-0.000588972
1613481840, 2021-02-16,135.74,-0.01,-7.36648E-05
1613481900, 2021-02-16,135.7,-0.04,-0.000294681
1613481960, 2021-02-16,135.65,-0.05,-0.00036846
1613482020, 2021-02-16,135.69,0.04,0.000294877
1613482080, 2021-02-16,135.73,0.04,0.00029479
1613482140, 2021-02-16,135.71,-0.02,-0.000147351
1613482200, 2021-02-16,135.75,0.04,0.000294746
1613482260, 2021-02-16,135.8,0.05,0.000368324
1613482320, 2021-02-16,135.86,0.06,0.000441826
1613482380, 2021-02-16,135.77,-0.09,-0.000662447
1613482440, 2021-02-16,135.78,0.01,7.3654E-05
1613482500, 2021-02-16,135.68,-0.1,-0.000736485
1613482560, 2021-02-16,135.8,0.12,0.000884434
1613482620, 2021-02-16,135.77,-0.03,-0.000220913
1613482680, 2021-02-16,135.82,0.05,0.00036827
1613482740, 2021-02-16,135.86,0.04,0.000294507
1613482800, 2021-02-16,135.73,-0.13,-0.000956867
1613482860, 2021-02-16,135.63,-0.1,-0.000736757
1613482920, 2021-02-16,135.75,0.12,0.00088476
1613482980, 2021-02-16,135.74,-0.01,-7.36648E-05
1613483040, 2021-02-16,135.7,-0.04,-0.000294681
1613483100, 2021-02-16,135.66,-0.04,-0.000294768
1613483160, 2021-02-16,135.72,0.06,0.000442282
1613483220, 2021-02-16,135.73,0.01,7.36811E-05
1613483280, 2021-02-16,135.73,0,0
1613483340, 2021-02-16,135.74,0.01,7.36757E-05
1613483400, 2021-02-16,135.78,0.04,0.000294681
1613483460, 2021-02-16,135.74,-0.04,-0.000294594
1613483520, 2021-02-16,135.77,0.03,0.000221011
1613483580, 2021-02-16,135.74,-0.03,-0.000220962
1613483640, 2021-02-16,135.72,-0.02,-0.000147341
1613483700, 2021-02-16,135.71,-0.01,-7.36811E-05
1613483760, 2021-02-16,135.69,-0.02,-0.000147373
1613483820, 2021-02-16,135.69,0,0
1613483880, 2021-02-16,135.63,-0.06,-0.000442184
1613483940, 2021-02-16,135.6,-0.03,-0.00022119
1613484000, 2021-02-16,135.55,-0.05,-0.000368732
1613484060, 2021-02-16,135.51,-0.04,-0.000295094
1613484120, 2021-02-16,135.54,0.03,0.000221386
1613484180, 2021-02-16,135.51,-0.03,-0.000221337
1613484240, 2021-02-16,135.52,0.01,7.37953E-05
1613484300, 2021-02-16,135.61,0.09,0.000664109
1613484360, 2021-02-16,135.6,-0.01,-7.37409E-05
1613484420, 2021-02-16,135.55,-0.05,-0.000368732
1613484480, 2021-02-16,135.55,0,0
1613484540, 2021-02-16,135.52,-0.03,-0.000221321
1613484600, 2021-02-16,135.6,0.08,0.000590319
1613484660, 2021-02-16,135.59,-0.01,-7.37463E-05
1613484720, 2021-02-16,135.58,-0.01,-7.37518E-05
1613484780, 2021-02-16,135.56,-0.02,-0.000147514
1613484840, 2021-02-16,135.61,0.05,0.00036884
1613484900, 2021-02-16,135.64,0.03,0.000221223
1613484960, 2021-02-16,135.68,0.04,0.000294898
1613485020, 2021-02-16,135.69,0.01,7.37028E-05
1613485080, 2021-02-16,135.69,0,0
1613485140, 2021-02-16,135.7,0.01,7.36974E-05
1613485200, 2021-02-16,135.7,0,0
1613485260, 2021-02-16,135.71,0.01,7.3692E-05
1613485320, 2021-02-16,135.65,-0.06,-0.000442119
1613485380, 2021-02-16,135.61,-0.04,-0.000294877
1613485440, 2021-02-16,135.67,0.06,0.000442445
1613485500, 2021-02-16,135.7,0.03,0.000221125
1613485560, 2021-02-16,135.66,-0.04,-0.000294768
1613485620, 2021-02-16,135.59,-0.07,-0.000515996
1613485680, 2021-02-16,135.39,-0.2,-0.001475035
1613485740, 2021-02-16,135.48,0.09,0.000664746
1613485800, 2021-02-16,135.78,0.3,0.002214349
1613485860, 2021-02-16,135.87,0.09,0.000662837
1613485920, 2021-02-16,135.46,-0.41,-0.00301759
1613485980, 2021-02-16,135.62,0.16,0.00118116
1613486040, 2021-02-16,135.27,-0.35,-0.00258074
1613486100, 2021-02-16,135.2,-0.07,-0.000517484
1613486160, 2021-02-16,134.87,-0.33,-0.002440828
1613486220, 2021-02-16,134.99,0.12,0.000889746
1613486280, 2021-02-16,134.88,-0.11,-0.000814875
1613486340, 2021-02-16,134.93,0.05,0.0003707
1613486400, 2021-02-16,134.79,-0.14,-0.001037575
1613486460, 2021-02-16,135.04,0.25,0.001854737
1613486520, 2021-02-16,135.09,0.05,0.000370261
1613486580, 2021-02-16,134.79,-0.3,-0.002220742
1613486640, 2021-02-16,134.84,0.05,0.000370947
1613486700, 2021-02-16,134.89,0.05,0.00037081
1613486760, 2021-02-16,134.85,-0.04,-0.000296538
1613486820, 2021-02-16,134.99,0.14,0.001038191
1613486880, 2021-02-16,134.93,-0.06,-0.000444477
1613486940, 2021-02-16,135.05,0.12,0.00088935
1613487000, 2021-02-16,134.95,-0.1,-0.000740466
1613487060, 2021-02-16,134.86,-0.09,-0.000666914
1613487120, 2021-02-16,134.88,0.02,0.000148302
1613487180, 2021-02-16,134.85,-0.03,-0.00022242
1613487240, 2021-02-16,134.78,-0.07,-0.000519095
1613487300, 2021-02-16,134.79,0.01,7.4195E-05
1613487360, 2021-02-16,134.82,0.03,0.000222568
1613487420, 2021-02-16,134.99,0.17,0.001260941
1613487480, 2021-02-16,135.15,0.16,0.001185273
1613487540, 2021-02-16,135.05,-0.1,-0.000739919
1613487600, 2021-02-16,135.02,-0.03,-0.00022214
1613487660, 2021-02-16,134.92,-0.1,-0.000740631
1613487720, 2021-02-16,134.94,0.02,0.000148236
1613487780, 2021-02-16,134.9,-0.04,-0.000296428
1613487840, 2021-02-16,134.93,0.03,0.000222387
1613487900, 2021-02-16,134.85,-0.08,-0.0005929
1613487960, 2021-02-16,134.87,0.02,0.000148313
1613488020, 2021-02-16,134.88,0.01,7.41455E-05
1613488080, 2021-02-16,134.82,-0.06,-0.00044484
1613488140, 2021-02-16,134.87,0.05,0.000370865
1613488200, 2021-02-16,134.83,-0.04,-0.000296582
1613488260, 2021-02-16,134.88,0.05,0.000370837
1613488320, 2021-02-16,134.91,0.03,0.00022242
1613488380, 2021-02-16,134.9,-0.01,-7.41235E-05
1613488440, 2021-02-16,134.69,-0.21,-0.001556709
1613488500, 2021-02-16,134.75,0.06,0.000445467
1613488560, 2021-02-16,134.81,0.06,0.000445269
1613488620, 2021-02-16,134.81,0,0
1613488680, 2021-02-16,134.86,0.05,0.000370892
1613488740, 2021-02-16,134.91,0.05,0.000370755
1613488800, 2021-02-16,134.98,0.07,0.000518864
1613488860, 2021-02-16,134.97,-0.01,-7.4085E-05
1613488920, 2021-02-16,134.97,0,0
1613488980, 2021-02-16,135.03,0.06,0.000444543
1613489040, 2021-02-16,134.99,-0.04,-0.00029623
1613489100, 2021-02-16,134.99,0,0
1613489160, 2021-02-16,135.03,0.04,0.000296318
1613489220, 2021-02-16,134.95,-0.08,-0.000592461
1613489280, 2021-02-16,134.94,-0.01,-7.41015E-05
1613489340, 2021-02-16,134.99,0.05,0.000370535
1613489400, 2021-02-16,135.03,0.04,0.000296318
1613489460, 2021-02-16,135.1,0.07,0.000518403
1613489520, 2021-02-16,135.14,0.04,0.000296077
1613489580, 2021-02-16,135.07,-0.07,-0.000517981
1613489640, 2021-02-16,135,-0.07,-0.00051825
1613489700, 2021-02-16,135,0,0
1613489760, 2021-02-16,135,0,0
1613489820, 2021-02-16,134.97,-0.03,-0.000222222
1613489880, 2021-02-16,134.93,-0.04,-0.000296362
1613489940, 2021-02-16,134.95,0.02,0.000148225
1613490000, 2021-02-16,134.89,-0.06,-0.000444609
1613490060, 2021-02-16,134.91,0.02,0.000148269
1613490120, 2021-02-16,134.89,-0.02,-0.000148247
1613490180, 2021-02-16,134.88,-0.01,-7.41345E-05
1613490240, 2021-02-16,134.88,0,0
1613490300, 2021-02-16,134.86,-0.02,-0.00014828
1613490360, 2021-02-16,134.75,-0.11,-0.000815661
1613490420, 2021-02-16,134.62,-0.13,-0.00096475
1613490480, 2021-02-16,134.55,-0.07,-0.000519982
1613490540, 2021-02-16,134.59,0.04,0.000297287
1613490600, 2021-02-16,134.61,0.02,0.000148599
1613490660, 2021-02-16,134.56,-0.05,-0.000371443
1613490720, 2021-02-16,134.4,-0.16,-0.001189061
1613490780, 2021-02-16,134.36,-0.04,-0.000297619
1613490840, 2021-02-16,134.24,-0.12,-0.000893123
1613490900, 2021-02-16,134.27,0.03,0.00022348
1613490960, 2021-02-16,134.34,0.07,0.000521338
1613491020, 2021-02-16,134.39,0.05,0.00037219
1613491080, 2021-02-16,134.33,-0.06,-0.000446462
1613491140, 2021-02-16,134.32,-0.01,-7.44435E-05
1613491200, 2021-02-16,134.25,-0.07,-0.000521144
1613491260, 2021-02-16,134.24,-0.01,-7.44879E-05
1613491320, 2021-02-16,134.23,-0.01,-7.44934E-05
1613491380, 2021-02-16,134.23,0,0
1613491440, 2021-02-16,134.18,-0.05,-0.000372495
1613491500, 2021-02-16,134.16,-0.02,-0.000149054
1613491560, 2021-02-16,134.09,-0.07,-0.000521765
1613491620, 2021-02-16,134.09,0,0
1613491680, 2021-02-16,134.04,-0.05,-0.000372884
1613491740, 2021-02-16,134.11,0.07,0.000522232
1613491800, 2021-02-16,134.15,0.04,0.000298263
1613491860, 2021-02-16,134.18,0.03,0.00022363
1613491920, 2021-02-16,134.23,0.05,0.000372634
1613491980, 2021-02-16,134.26,0.03,0.000223497
1613492040, 2021-02-16,134.19,-0.07,-0.000521376
1613492100, 2021-02-16,134.09,-0.1,-0.000745212
1613492160, 2021-02-16,134,-0.09,-0.000671191
1613492220, 2021-02-16,133.99,-0.01,-7.46269E-05
1613492280, 2021-02-16,133.96,-0.03,-0.000223897
1613492340, 2021-02-16,133.94,-0.02,-0.000149298
1613492400, 2021-02-16,134.03,0.09,0.000671943
1613492460, 2021-02-16,133.94,-0.09,-0.000671491
1613492520, 2021-02-16,133.87,-0.07,-0.000522622
1613492580, 2021-02-16,133.96,0.09,0.000672294
1613492640, 2021-02-16,133.83,-0.13,-0.000970439
1613492700, 2021-02-16,133.8,-0.03,-0.000224165
1613492760, 2021-02-16,133.84,0.04,0.000298954
1613492820, 2021-02-16,133.78,-0.06,-0.000448296
1613492880, 2021-02-16,133.7,-0.08,-0.000597997
1613492940, 2021-02-16,133.72,0.02,0.000149589
1613493000, 2021-02-16,133.55,-0.17,-0.001271313
1613493060, 2021-02-16,133.52,-0.03,-0.000224635
1613493120, 2021-02-16,133.44,-0.08,-0.000599161
1613493180, 2021-02-16,133.4,-0.04,-0.00029976
1613493240, 2021-02-16,133.51,0.11,0.000824588
1613493300, 2021-02-16,133.67,0.16,0.001198412
1613493360, 2021-02-16,133.69,0.02,0.000149622
1613493420, 2021-02-16,133.53,-0.16,-0.001196799
1613493480, 2021-02-16,133.49,-0.04,-0.000299558
1613493540, 2021-02-16,133.5,0.01,7.4912E-05
1613493600, 2021-02-16,133.5,0,0
1613493660, 2021-02-16,133.6,0.1,0.000749064
1613493720, 2021-02-16,133.62,0.02,0.000149701
1613493780, 2021-02-16,133.59,-0.03,-0.000224517
1613493840, 2021-02-16,133.5,-0.09,-0.000673703
1613493900, 2021-02-16,133.5,0,0
1613493960, 2021-02-16,133.43,-0.07,-0.000524345
1613494020, 2021-02-16,133.44,0.01,7.49457E-05
1613494080, 2021-02-16,133.37,-0.07,-0.00052458
1613494140, 2021-02-16,133.22,-0.15,-0.001124691
1613494200, 2021-02-16,133.07,-0.15,-0.001125957
1613494260, 2021-02-16,133.05,-0.02,-0.000150297
1613494320, 2021-02-16,133.19,0.14,0.001052236
1613494380, 2021-02-16,133.08,-0.11,-0.000825888
1613494440, 2021-02-16,133.15,0.07,0.000525999
1613494500, 2021-02-16,133.09,-0.06,-0.00045062
1613494560, 2021-02-16,133.15,0.06,0.000450823
1613494620, 2021-02-16,133.22,0.07,0.000525723
1613494680, 2021-02-16,133.23,0.01,7.50638E-05
1613494740, 2021-02-16,133.11,-0.12,-0.000900698
1613494800, 2021-02-16,132.99,-0.12,-0.00090151
1613494860, 2021-02-16,133.31,0.32,0.002406196
1613494920, 2021-02-16,133.3,-0.01,-7.50131E-05
1613494980, 2021-02-16,133.39,0.09,0.000675169
1613495040, 2021-02-16,133.31,-0.08,-0.000599745
1613495100, 2021-02-16,133.26,-0.05,-0.000375066
1613495160, 2021-02-16,133.17,-0.09,-0.000675371
1613495220, 2021-02-16,132.98,-0.19,-0.001426748
1613495280, 2021-02-16,132.99,0.01,7.51993E-05
1613495340, 2021-02-16,132.99,0,0
1613495400, 2021-02-16,132.97,-0.02,-0.000150387
1613495460, 2021-02-16,133.07,0.1,0.000752049
1613495520, 2021-02-16,133.21,0.14,0.001052078
1613495580, 2021-02-16,133.28,0.07,0.000525486
1613495640, 2021-02-16,133.39,0.11,0.00082533
1613495700, 2021-02-16,133.31,-0.08,-0.000599745
1613495760, 2021-02-16,133.38,0.07,0.000525092
1613495820, 2021-02-16,133.28,-0.1,-0.000749738
1613495880, 2021-02-16,133.28,0,0
1613495940, 2021-02-16,133.3,0.02,0.00015006
1613496000, 2021-02-16,133.41,0.11,0.000825206
1613496060, 2021-02-16,133.49,0.08,0.000599655
1613496120, 2021-02-16,133.46,-0.03,-0.000224736
1613496180, 2021-02-16,133.5,0.04,0.000299715
1613496240, 2021-02-16,133.51,0.01,7.49064E-05
1613496300, 2021-02-16,133.58,0.07,0.000524305
1613496360, 2021-02-16,133.62,0.04,0.000299446
1613496420, 2021-02-16,133.71,0.09,0.000673552
1613496480, 2021-02-16,133.62,-0.09,-0.000673098
1613496540, 2021-02-16,133.61,-0.01,-7.48391E-05
1613496600, 2021-02-16,133.61,0,0
1613496660, 2021-02-16,133.61,0,0
1613496720, 2021-02-16,133.58,-0.03,-0.000224534
1613496780, 2021-02-16,133.57,-0.01,-7.48615E-05
1613496840, 2021-02-16,133.6,0.03,0.000224601
1613496900, 2021-02-16,133.67,0.07,0.000523952
1613496960, 2021-02-16,133.55,-0.12,-0.000897733
1613497020, 2021-02-16,133.57,0.02,0.000149757
1613497080, 2021-02-16,133.56,-0.01,-7.48671E-05
1613497140, 2021-02-16,133.47,-0.09,-0.000673854
1613497200, 2021-02-16,133.59,0.12,0.000899078
1613497260, 2021-02-16,133.5,-0.09,-0.000673703
1613497320, 2021-02-16,133.47,-0.03,-0.000224719
1613497380, 2021-02-16,133.38,-0.09,-0.000674309
1613497440, 2021-02-16,133.39,0.01,7.49738E-05
1613497500, 2021-02-16,133.45,0.06,0.000449809
1613497560, 2021-02-16,133.5,0.05,0.000374672
